File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891217_002.tif,Page,Page 2,228,2,ark:/21198/z1f54zmt,ark:/21198/z1hm7zwn,ark:/21198/z10z9t71,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9t71,1889,1889-12-17 (vol. 01 | no. 155)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891218_001.tif,Page,Page 1,229,1,ark:/21198/z1f54zmt,ark:/21198/z1cv775q,ark:/21198/z1w699qk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w699qk,1889,1889-12-18 (vol. 01 | no. 156)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891218_002.tif,Page,Page 2,230,2,ark:/21198/z1f54zmt,ark:/21198/z1cv775q,ark:/21198/z1rf8k08,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8k08,1889,1889-12-18 (vol. 01 | no. 156)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891219_001.tif,Page,Page 1,231,1,ark:/21198/z1f54zmt,ark:/21198/z1836gf9,ark:/21198/z1mp7t73,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7t73,1889,1889-12-19 (vol. 01 | no. 157)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891219_002.tif,Page,Page 2,232,2,ark:/21198/z1f54zmt,ark:/21198/z1836gf9,ark:/21198/z1h15rx0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15rx0,1889,1889-12-19 (vol. 01 | no. 157)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891220_001.tif,Page,Page 1,233,1,ark:/21198/z1f54zmt,ark:/21198/z14b5qr1,ark:/21198/z1c8517h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c8517h,1889,1889-12-20 (vol. 01 | no. 158)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891220_002.tif,Page,Page 2,234,2,ark:/21198/z1f54zmt,ark:/21198/z14b5qr1,ark:/21198/z17h48gb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h48gb,1889,1889-12-20 (vol. 01 | no. 158)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891221_001.tif,Page,Page 1,235,1,ark:/21198/z1f54zmt,ark:/21198/z10k5013,ark:/21198/z13r3hs2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3hs2,1889,1889-12-21 (vol. 01 | no. 159)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891221_002.tif,Page,Page 2,236,2,ark:/21198/z1f54zmt,ark:/21198/z10k5013,ark:/21198/z1002s22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002s22,1889,1889-12-21 (vol. 01 | no. 159)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891223_001.tif,Page,Page 1,237,1,ark:/21198/z1f54zmt,ark:/21198/z1vt4gjd,ark:/21198/z1v728j9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v728j9,1889,1889-12-23 (vol. 01 | no. 160)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891223_002.tif,Page,Page 2,238,2,ark:/21198/z1f54zmt,ark:/21198/z1vt4gjd,ark:/21198/z1qg1hv1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1hv1,1889,1889-12-23 (vol. 01 | no. 160)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891224_001.tif,Page,Page 1,239,1,ark:/21198/z1f54zmt,ark:/21198/z1r23qt0,ark:/21198/z1ks9ggk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9ggk,1889,1889-12-24 (vol. 01 | no. 161)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891224_002.tif,Page,Page 2,240,2,ark:/21198/z1f54zmt,ark:/21198/z1r23qt0,ark:/21198/z1g18qr5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18qr5,1889,1889-12-24 (vol. 01 | no. 161)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891226_001.tif,Page,Page 1,241,1,ark:/21198/z1f54zmt,ark:/21198/z1md1ph0,ark:/21198/z1b8802p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b8802p,1889,1889-12-26 (vol. 01 | no. 162)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891226_002.tif,Page,Page 2,242,2,ark:/21198/z1f54zmt,ark:/21198/z1md1ph0,ark:/21198/z16h77bz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h77bz,1889,1889-12-26 (vol. 01 | no. 162)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891227_001.tif,Page,Page 1,243,1,ark:/21198/z1f54zmt,ark:/21198/z1gn0xrt,ark:/21198/z12r6gm7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6gm7,1889,1889-12-27 (vol. 01 | no. 163)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891227_002.tif,Page,Page 2,244,2,ark:/21198/z1f54zmt,ark:/21198/z1gn0xrt,ark:/21198/z1z0602r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0602r,1889,1889-12-27 (vol. 01 | no. 163)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891228_001.tif,Page,Page 1,245,1,ark:/21198/z1f54zmt,ark:/21198/z1bw062b,ark:/21198/z1t757cg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t757cg,1889,1889-12-28 (vol. 01 | no. 164)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891228_002.tif,Page,Page 2,246,2,ark:/21198/z1f54zmt,ark:/21198/z1bw062b,ark:/21198/z1pk364c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk364c,1889,1889-12-28 (vol. 01 | no. 164)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891230_001.tif,Page,Page 1,247,1,ark:/21198/z1f54zmt,ark:/21198/z1739fct,ark:/21198/z1jt2fc6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2fc6,1889,1889-12-30 (vol. 01 | no. 165)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891230_002.tif,Page,Page 2,248,2,ark:/21198/z1f54zmt,ark:/21198/z1739fct,ark:/21198/z1f21pmb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21pmb,1889,1889-12-30 (vol. 01 | no. 165)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891231_001.tif,Page,Page 1,249,1,ark:/21198/z1f54zmt,ark:/21198/z13b8pmn,ark:/21198/z1990xzh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990xzh,1889,1889-12-31 (vol. 01 | no. 166)
Masters/othermasters/DEPladiscusion/images/1889/ihc_ladiscusion_18891231_002.tif,Page,Page 2,250,2,ark:/21198/z1f54zmt,ark:/21198/z13b8pmn,ark:/21198/z15j0664,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j0664,1889,1889-12-31 (vol. 01 | no. 166)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900108_001.tif,Page,Page 1,251,1,ark:/21198/z1f54zmt,ark:/21198/z1zk864r,ark:/21198/z11r9fgv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9fgv,1890,1890-01-08 (vol. 01 | no. 171)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900108_002.tif,Page,Page 2,252,2,ark:/21198/z1f54zmt,ark:/21198/z1zk864r,ark:/21198/z1x08z0w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08z0w,1890,1890-01-08 (vol. 01 | no. 171)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900108_003.tif,Page,Page 3,253,3,ark:/21198/z1f54zmt,ark:/21198/z1zk864r,ark:/21198/z1sb6wpg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6wpg,1890,1890-01-08 (vol. 01 | no. 171)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900109_001.tif,Page,Page 1,254,1,ark:/21198/z1f54zmt,ark:/21198/z1tt7fd1,ark:/21198/z1nk6500,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk6500,1890,1890-01-09 (vol. 01 | no. 172)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900109_002.tif,Page,Page 2,255,2,ark:/21198/z1f54zmt,ark:/21198/z1tt7fd1,ark:/21198/z1ht5d7t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5d7t,1890,1890-01-09 (vol. 01 | no. 172)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900110_001.tif,Page,Page 1,256,1,ark:/21198/z1f54zmt,ark:/21198/z1q55d2w,ark:/21198/z1d24njv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24njv,1890,1890-01-10 (vol. 01 | no. 173)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900110_002.tif,Page,Page 2,257,2,ark:/21198/z1f54zmt,ark:/21198/z1q55d2w,ark:/21198/z1893wt4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893wt4,1890,1890-01-10 (vol. 01 | no. 173)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900111_001.tif,Page,Page 1,258,1,ark:/21198/z1f54zmt,ark:/21198/z1kd4nb5,ark:/21198/z14j352r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j352r,1890,1890-01-11 (vol. 01 | no. 174)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900111_002.tif,Page,Page 2,259,2,ark:/21198/z1f54zmt,ark:/21198/z1kd4nb5,ark:/21198/z10s2db1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2db1,1890,1890-01-11 (vol. 01 | no. 174)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900113_001.tif,Page,Page 1,260,1,ark:/21198/z1f54zmt,ark:/21198/z1fn3wmf,ark:/21198/z1w40m8c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40m8c,1890,1890-01-13 (vol. 01 | no. 175)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900113_002.tif,Page,Page 2,261,2,ark:/21198/z1f54zmt,ark:/21198/z1fn3wmf,ark:/21198/z1rb9vhn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9vhn,1890,1890-01-13 (vol. 01 | no. 175)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900114_001.tif,Page,Page 1,262,1,ark:/21198/z1f54zmt,ark:/21198/z19w34z0,ark:/21198/z1mk93s9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk93s9,1890,1890-01-14 (vol. 01 | no. 176)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900114_002.tif,Page,Page 2,263,2,ark:/21198/z1f54zmt,ark:/21198/z19w34z0,ark:/21198/z1gt8c3f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8c3f,1890,1890-01-14 (vol. 01 | no. 176)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900115_001.tif,Page,Page 1,264,1,ark:/21198/z1f54zmt,ark:/21198/z1642d53,ark:/21198/z1c27mc1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27mc1,1890,1890-01-15 (vol. 01 | no. 177)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900115_002.tif,Page,Page 2,265,2,ark:/21198/z1f54zmt,ark:/21198/z1642d53,ark:/21198/z1796vkd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796vkd,1890,1890-01-15 (vol. 01 | no. 177)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900116_001.tif,Page,Page 1,266,1,ark:/21198/z1f54zmt,ark:/21198/z12c1nh8,ark:/21198/z13j63wh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j63wh,1890,1890-01-16 (vol. 01 | no. 178)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900116_002.tif,Page,Page 2,267,2,ark:/21198/z1f54zmt,ark:/21198/z12c1nh8,ark:/21198/z1zw49wf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw49wf,1890,1890-01-16 (vol. 01 | no. 178)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900117_001.tif,Page,Page 1,268,1,ark:/21198/z1f54zmt,ark:/21198/z1xm150x,ark:/21198/z1v43k40,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43k40,1890,1890-01-17 (vol. 01 | no. 179)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900117_002.tif,Page,Page 2,269,2,ark:/21198/z1f54zmt,ark:/21198/z1xm150x,ark:/21198/z1qc2td8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2td8,1890,1890-01-17 (vol. 01 | no. 179)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900118_001.tif,Page,Page 1,270,1,ark:/21198/z1f54zmt,ark:/21198/z1sx93nh,ark:/21198/z1km22rt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km22rt,1890,1890-01-18 (vol. 01 | no. 180)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900118_002.tif,Page,Page 2,271,2,ark:/21198/z1f54zmt,ark:/21198/z1sx93nh,ark:/21198/z1fv19z6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv19z6,1890,1890-01-18 (vol. 01 | no. 180)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900120_001.tif,Page,Page 1,272,1,ark:/21198/z1f54zmt,ark:/21198/z1p58bx3,ark:/21198/z1b30k76,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30k76,1890,1890-01-20 (vol. 01 | no. 181)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900120_002.tif,Page,Page 2,273,2,ark:/21198/z1f54zmt,ark:/21198/z1p58bx3,ark:/21198/z1699tgg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699tgg,1890,1890-01-20 (vol. 01 | no. 181)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900121_001.tif,Page,Page 1,274,1,ark:/21198/z1f54zmt,ark:/21198/z1jd7m6s,ark:/21198/z12n7s6x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7s6x,1890,1890-01-21 (vol. 01 | no. 182)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900121_002.tif,Page,Page 2,275,2,ark:/21198/z1f54zmt,ark:/21198/z1jd7m6s,ark:/21198/z1xw78qm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw78qm,1890,1890-01-21 (vol. 01 | no. 182)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900123_001.tif,Page,Page 1,276,1,ark:/21198/z1f54zmt,ark:/21198/z1dn6vg2,ark:/21198/z1t46j0m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46j0m,1890,1890-01-23 (vol. 01 | no. 184)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900124_001.tif,Page,Page 1,277,1,ark:/21198/z1f54zmt,ark:/21198/z18w63rq,ark:/21198/z1pc5s9b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5s9b,1890,1890-01-24 (vol. 01 | no. 185)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900124_002.tif,Page,Page 2,278,2,ark:/21198/z1f54zmt,ark:/21198/z18w63rq,ark:/21198/z1jm51k0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm51k0,1890,1890-01-24 (vol. 01 | no. 185)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900125_001.tif,Page,Page 1,279,1,ark:/21198/z1f54zmt,ark:/21198/z1545c25,ark:/21198/z1dv48v8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv48v8,1890,1890-01-25 (vol. 01 | no. 186)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900125_002.tif,Page,Page 2,280,2,ark:/21198/z1f54zmt,ark:/21198/z1545c25,ark:/21198/z1933j48,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933j48,1890,1890-01-25 (vol. 01 | no. 186)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900127_001.tif,Page,Page 1,281,1,ark:/21198/z1f54zmt,ark:/21198/z11c4mbf,ark:/21198/z15f1gsd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1gsd,1890,1890-01-27 (vol. 01 | no. 187)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900127_002.tif,Page,Page 2,282,2,ark:/21198/z1f54zmt,ark:/21198/z11c4mbf,ark:/21198/z11p0r1n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0r1n,1890,1890-01-27 (vol. 01 | no. 187)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900128_001.tif,Page,Page 1,283,1,ark:/21198/z1f54zmt,ark:/21198/z1wq2t8g,ark:/21198/z1wx07ks,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx07ks,1890,1890-01-28 (vol. 01 | no. 188)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900128_002.tif,Page,Page 2,284,2,ark:/21198/z1f54zmt,ark:/21198/z1wq2t8g,ark:/21198/z1s49gw8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49gw8,1890,1890-01-28 (vol. 01 | no. 188)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900129_001.tif,Page,Page 1,285,1,ark:/21198/z1f54zmt,ark:/21198/z1rz22hp,ark:/21198/z1nc8r4h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8r4h,1890,1890-01-29 (vol. 01 | no. 189)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900129_002.tif,Page,Page 2,286,2,ark:/21198/z1f54zmt,ark:/21198/z1rz22hp,ark:/21198/z1hm80cq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm80cq,1890,1890-01-29 (vol. 01 | no. 189)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900130_001.tif,Page,Page 1,287,1,ark:/21198/z1f54zmt,ark:/21198/z1n619v5,ark:/21198/z1cv77n0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv77n0,1890,1890-01-30 (vol. 01 | no. 190)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900130_002.tif,Page,Page 2,288,2,ark:/21198/z1f54zmt,ark:/21198/z1n619v5,ark:/21198/z18656cr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18656cr,1890,1890-01-30 (vol. 01 | no. 190)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900131_001.tif,Page,Page 1,289,1,ark:/21198/z1f54zmt,ark:/21198/z1hf0k59,ark:/21198/z14f4fmk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4fmk,1890,1890-01-31 (vol. 01 | no. 191)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900131_002.tif,Page,Page 2,290,2,ark:/21198/z1f54zmt,ark:/21198/z1hf0k59,ark:/21198/z10p3px9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3px9,1890,1890-01-31 (vol. 01 | no. 191)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900201_001.tif,Page,Page 1,291,1,ark:/21198/z1f54zmt,ark:/21198/z1cn9tdk,ark:/21198/z1vx36gv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx36gv,1890,1890-02-01 (vol. 01 | no. 192)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900201_002.tif,Page,Page 2,292,2,ark:/21198/z1f54zmt,ark:/21198/z1cn9tdk,ark:/21198/z1r52fpj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52fpj,1890,1890-02-01 (vol. 01 | no. 192)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900203_001.tif,Page,Page 1,293,1,ark:/21198/z1f54zmt,ark:/21198/z17w92p7,ark:/21198/z1md1q0p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1q0p,1890,1890-02-03 (vol. 01 | no. 193)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900203_002.tif,Page,Page 2,294,2,ark:/21198/z1f54zmt,ark:/21198/z17w92p7,ark:/21198/z1gq9nq5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9nq5,1890,1890-02-03 (vol. 01 | no. 193)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900204_001.tif,Page,Page 1,295,1,ark:/21198/z1f54zmt,ark:/21198/z14771b3,ark:/21198/z1bz8x0v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8x0v,1890,1890-02-04 (vol. 01 | no. 194)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900204_002.tif,Page,Page 2,296,2,ark:/21198/z1f54zmt,ark:/21198/z14771b3,ark:/21198/z176858t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz176858t,1890,1890-02-04 (vol. 01 | no. 194)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900205_001.tif,Page,Page 1,297,1,ark:/21198/z1f54zmt,ark:/21198/z10g68mc,ark:/21198/z13f7dkj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7dkj,1890,1890-02-05 (vol. 01 | no. 195)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900205_002.tif,Page,Page 2,298,2,ark:/21198/z1f54zmt,ark:/21198/z10g68mc,ark:/21198/z1zp6x2t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6x2t,1890,1890-02-05 (vol. 01 | no. 195)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900206_001.tif,Page,Page 1,299,1,ark:/21198/z1f54zmt,ark:/21198/z1vq5s3n,ark:/21198/z1tx65bg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx65bg,1890,1890-02-06 (vol. 01 | no. 196)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900206_002.tif,Page,Page 2,300,2,ark:/21198/z1f54zmt,ark:/21198/z1vq5s3n,ark:/21198/z1q55dkm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55dkm,1890,1890-02-06 (vol. 01 | no. 196)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900207_001.tif,Page,Page 1,301,1,ark:/21198/z1f54zmt,ark:/21198/z1qz51dr,ark:/21198/z1kh3c75,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3c75,1890,1890-02-07 (vol. 01 | no. 197)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900208_001.tif,Page,Page 1,302,1,ark:/21198/z1f54zmt,ark:/21198/z1m648r7,ark:/21198/z1fr2mjw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2mjw,1890,1890-02-08 (vol. 01 | no. 198)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900208_002.tif,Page,Page 2,303,2,ark:/21198/z1f54zmt,ark:/21198/z1m648r7,ark:/21198/z1b01vs1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01vs1,1890,1890-02-08 (vol. 01 | no. 198)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900210_001.tif,Page,Page 1,304,1,ark:/21198/z1f54zmt,ark:/21198/z1gf3hzm,ark:/21198/z1671440,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1671440,1890,1890-02-10 (vol. 01 | no. 199)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900210_002.tif,Page,Page 2,305,2,ark:/21198/z1f54zmt,ark:/21198/z1gf3hzm,ark:/21198/z12g0cd8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0cd8,1890,1890-02-10 (vol. 01 | no. 199)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900211_001.tif,Page,Page 1,306,1,ark:/21198/z1f54zmt,ark:/21198/z1bp2s96,ark:/21198/z1xp9vwk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9vwk,1890,1890-02-11 (vol. 01 | no. 200)
Masters/othermasters/DEPladiscusion/images/1890/ihc_ladiscusion_18900211_002.tif,Page,Page 2,307,2,ark:/21198/z1f54zmt,ark:/21198/z1bp2s96,ark:/21198/z1sx945n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx945n,1890,1890-02-11 (vol. 01 | no. 200)
