"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_001.tif","Page","Page 1","1","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/gQRmEJ9Z8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FgQRmEJ9Z8",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_002.tif","Page","Page 2","2","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/vFniovehH","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FvFniovehH",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_003.tif","Page","Page 3","3","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/i2l9ccyvY","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2Fi2l9ccyvY",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_004.tif","Page","Page 4","4","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/gNRSOYcxU","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FgNRSOYcxU",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_005.tif","Page","Page 5","5","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/5Pb3GiFAv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2F5Pb3GiFAv",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_006.tif","Page","Page 6","6","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/dKe4Ckr6u","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FdKe4Ckr6u",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_007.tif","Page","Page 7","7","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/KG2FTNLCn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FKG2FTNLCn",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_008.tif","Page","Page 8","8","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/6hZ16hu8S","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2F6hZ16hu8S",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_009.tif","Page","Page 9","9","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/rRH1Dealu","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FrRH1Dealu",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_010.tif","Page","Page 10","10","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/xNXkdlu3j","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2FxNXkdlu3j",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1946/ihc_hoy_19461227_011.tif","Page","Page 11","11","ark:/21198/z1pz9cfj","ark:/21198/z1pz9cfj/0q73fxof7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz9cfj%2F0q73fxof7",""
