"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_001.tif","Page","Page 1","1","ark:/21198/z11c60br","ark:/21198/z11c60br/Cdcg7D9ta","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2FCdcg7D9ta",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_002.tif","Page","Page 2","2","ark:/21198/z11c60br","ark:/21198/z11c60br/QXudX3Vek","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2FQXudX3Vek",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_003.tif","Page","Page 3","3","ark:/21198/z11c60br","ark:/21198/z11c60br/WYqxVktqR","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2FWYqxVktqR",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_004.tif","Page","Page 4","4","ark:/21198/z11c60br","ark:/21198/z11c60br/8vBzQrYo4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2F8vBzQrYo4",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_005.tif","Page","Page 5","5","ark:/21198/z11c60br","ark:/21198/z11c60br/LbaIDZIeJ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2FLbaIDZIeJ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_006.tif","Page","Page 6","6","ark:/21198/z11c60br","ark:/21198/z11c60br/4CIaZeep6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2F4CIaZeep6",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_007.tif","Page","Page 7","7","ark:/21198/z11c60br","ark:/21198/z11c60br/9qPDydDQ9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2F9qPDydDQ9",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430311_008.tif","Page","Page 8","8","ark:/21198/z11c60br","ark:/21198/z11c60br/Y5HjcGDa4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c60br%2FY5HjcGDa4",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430312_001.tif","Page","Page 1","1","ark:/21198/z1wm5gxz","ark:/21198/z1wm5gxz/dL7wJjNW0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5gxz%2FdL7wJjNW0",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1943/ihc_hoy_19430312_002.tif","Page","Page 2","2","ark:/21198/z1wm5gxz","ark:/21198/z1wm5gxz/1Tve9iFEF","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5gxz%2F1Tve9iFEF",""
