"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_001.tif","Page","Page 1","1","ark:/21198/z1tf416f","ark:/21198/z1tf416f/Qbd00CqSO","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FQbd00CqSO",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_002.tif","Page","Page 2","2","ark:/21198/z1tf416f","ark:/21198/z1tf416f/jG27tinaJ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FjG27tinaJ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_003.tif","Page","Page 3","3","ark:/21198/z1tf416f","ark:/21198/z1tf416f/0p5sdYWIr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F0p5sdYWIr",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_004.tif","Page","Page 4","4","ark:/21198/z1tf416f","ark:/21198/z1tf416f/9BBo5N310","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F9BBo5N310",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_005.tif","Page","Page 5","5","ark:/21198/z1tf416f","ark:/21198/z1tf416f/HJIYXEvZS","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FHJIYXEvZS",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_006.tif","Page","Page 6","6","ark:/21198/z1tf416f","ark:/21198/z1tf416f/2ndTYcDbC","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F2ndTYcDbC",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_007.tif","Page","Page 7","7","ark:/21198/z1tf416f","ark:/21198/z1tf416f/0vAdiLMtC","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F0vAdiLMtC",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_008.tif","Page","Page 8","8","ark:/21198/z1tf416f","ark:/21198/z1tf416f/7FBQ9e5rh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F7FBQ9e5rh",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_009.tif","Page","Page 9","9","ark:/21198/z1tf416f","ark:/21198/z1tf416f/MUqA0u0gk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FMUqA0u0gk",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_010.tif","Page","Page 10","10","ark:/21198/z1tf416f","ark:/21198/z1tf416f/nxtHQOerC","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FnxtHQOerC",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_011.tif","Page","Page 11","11","ark:/21198/z1tf416f","ark:/21198/z1tf416f/0nXW4QKEI","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F0nXW4QKEI",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_012.tif","Page","Page 12","12","ark:/21198/z1tf416f","ark:/21198/z1tf416f/TH7yt8e13","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FTH7yt8e13",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_013.tif","Page","Page 13","13","ark:/21198/z1tf416f","ark:/21198/z1tf416f/1mGozNw2i","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2F1mGozNw2i",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_014.tif","Page","Page 14","14","ark:/21198/z1tf416f","ark:/21198/z1tf416f/HN6LPJx9L","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FHN6LPJx9L",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_015.tif","Page","Page 15","15","ark:/21198/z1tf416f","ark:/21198/z1tf416f/YHqfgCPio","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FYHqfgCPio",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600826_016.tif","Page","Page 16","16","ark:/21198/z1tf416f","ark:/21198/z1tf416f/vPar1abku","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf416f%2FvPar1abku",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_001.tif","Page","Page 1","1","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/ONPx0tCFe","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FONPx0tCFe",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_002.tif","Page","Page 2","2","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/QOcfHment","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FQOcfHment",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_003.tif","Page","Page 3","3","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/kTIhLreuT","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FkTIhLreuT",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_004.tif","Page","Page 4","4","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/JjtGQj07c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FJjtGQj07c",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_005.tif","Page","Page 5","5","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/gmpverpFZ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FgmpverpFZ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_006.tif","Page","Page 6","6","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/IGxfXqA5E","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FIGxfXqA5E",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_007.tif","Page","Page 7","7","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/2nvAcE7sj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2F2nvAcE7sj",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_008.tif","Page","Page 8","8","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/LCjQ1c0hJ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FLCjQ1c0hJ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1960/ihc_hoy_19600827_009.tif","Page","Page 9","9","ark:/21198/z1pp38h5","ark:/21198/z1pp38h5/XW856RDXg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp38h5%2FXW856RDXg",""
