"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_001.tif","Page","Page 1","1","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/CMy4lmdaj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FCMy4lmdaj",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_002.tif","Page","Page 2","2","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/i1A1v4tLX","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2Fi1A1v4tLX",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_003.tif","Page","Page 3","3","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/0uYIqcNGZ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2F0uYIqcNGZ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_004.tif","Page","Page 4","4","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/ax11LgnCx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2Fax11LgnCx",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_005.tif","Page","Page 5","5","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/f8Aebhide","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2Ff8Aebhide",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_006.tif","Page","Page 6","6","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/ArCQCIWBN","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FArCQCIWBN",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_007.tif","Page","Page 7","7","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/CqpOj0MSX","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FCqpOj0MSX",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_008.tif","Page","Page 8","8","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/7u2WPZ4To","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2F7u2WPZ4To",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_009.tif","Page","Page 9","9","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/v6IjD2HDD","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2Fv6IjD2HDD",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_010.tif","Page","Page 10","10","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/feKtwt97X","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FfeKtwt97X",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_011.tif","Page","Page 11","11","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/9x7COKSf1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2F9x7COKSf1",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_012.tif","Page","Page 12","12","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/QSPmPZQh0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FQSPmPZQh0",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_013.tif","Page","Page 13","13","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/TEwP2pIXY","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FTEwP2pIXY",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_014_dbl.tif","Page","Page 14","14","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/iUdv5UQ54","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FiUdv5UQ54",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_015_dbl.tif","Page","Page 15","15","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/j1poHGF0o","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2Fj1poHGF0o",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_016_dbl.tif","Page","Page 16","16","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/Vp078jRlv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FVp078jRlv",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_017_dbl.tif","Page","Page 17","17","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/9tAzNaTb2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2F9tAzNaTb2",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_018_dbl.tif","Page","Page 18","18","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/phoUwl1lJ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FphoUwl1lJ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_019.tif","Page","Page 19","19","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/2cvV3FtUa","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2F2cvV3FtUa",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410921_020.tif","Page","Page 20","20","ark:/21198/z1ng8t3x","ark:/21198/z1ng8t3x/nrZrcCXm6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng8t3x%2FnrZrcCXm6",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_001.tif","Page","Page 1","1","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/Ng44mwt5m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2FNg44mwt5m",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_002.tif","Page","Page 2","2","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/WasDVO2Sk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2FWasDVO2Sk",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_003.tif","Page","Page 3","3","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/gpvNNnH9f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2FgpvNNnH9f",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_004.tif","Page","Page 4","4","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/U7k6WdcM9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2FU7k6WdcM9",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_005.tif","Page","Page 5","5","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/VPTBrYsCE","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2FVPTBrYsCE",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1941/ihc_hoy_19410923_006.tif","Page","Page 6","6","ark:/21198/z1hq82d1","ark:/21198/z1hq82d1/10plA4vjc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq82d1%2F10plA4vjc",""
