"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_001.tif","Page","Page 1","1","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/wvO2jKtLo","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FwvO2jKtLo",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_002.tif","Page","Page 2","2","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/Z7DOAAjyr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FZ7DOAAjyr",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_003.tif","Page","Page 3","3","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/RCwZal4fZ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FRCwZal4fZ",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_004.tif","Page","Page 4","4","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/iSS0ImMtK","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FiSS0ImMtK",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_005.tif","Page","Page 5","5","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/CoFkj0XJM","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FCoFkj0XJM",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_006.tif","Page","Page 6","6","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/2VZ2OaQd7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2F2VZ2OaQd7",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_007.tif","Page","Page 7","7","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/NsN7Lna6k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FNsN7Lna6k",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650717_008.tif","Page","Page 8","8","ark:/21198/z1wm5hkw","ark:/21198/z1wm5hkw/FU81r867P","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm5hkw%2FFU81r867P",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650718_001.tif","Page","Page 1","1","ark:/21198/z1rv4rwm","ark:/21198/z1rv4rwm/UfUki5jWj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv4rwm%2FUfUki5jWj",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1965/ihc_hoy_19650718_002.tif","Page","Page 2","2","ark:/21198/z1rv4rwm","ark:/21198/z1rv4rwm/RRcYb9aaV","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv4rwm%2FRRcYb9aaV",""
