"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_001.tif","Page","Page 1","1","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/n7kRH5TtV","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2Fn7kRH5TtV",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_002.tif","Page","Page 2","2","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/1spcYVcI8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2F1spcYVcI8",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_003.tif","Page","Page 3","3","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/p7iXCZhR3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2Fp7iXCZhR3",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_004.tif","Page","Page 4","4","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/iZsJhrnpo","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2FiZsJhrnpo",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_005.tif","Page","Page 5","5","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/QRxdqxy29","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2FQRxdqxy29",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530204_006.tif","Page","Page 6","6","ark:/21198/z1gf4x80","ark:/21198/z1gf4x80/PP6pzY67q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf4x80%2FPP6pzY67q",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530205_001.tif","Page","Page 1","1","ark:/21198/z1bp45mj","ark:/21198/z1bp45mj/aTkujDKe0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp45mj%2FaTkujDKe0",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530205_002.tif","Page","Page 2","2","ark:/21198/z1bp45mj","ark:/21198/z1bp45mj/mWgkUqP4a","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp45mj%2FmWgkUqP4a",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530205_003.tif","Page","Page 3","3","ark:/21198/z1bp45mj","ark:/21198/z1bp45mj/mlVnwf0yF","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp45mj%2FmlVnwf0yF",""
"Masters/othermasters/DEPhoy/images/tiffs/ihc_hoy_1953/ihc_hoy_19530205_004.tif","Page","Page 4","4","ark:/21198/z1bp45mj","ark:/21198/z1bp45mj/apSQtugfu","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp45mj%2FapSQtugfu",""
