File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600929_016.tif,Page,Page 16,16,ark:/21198/z15q7h9k,ark:/21198/z19c9jmk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9jmk
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_001.tif,Page,Page 1,1,ark:/21198/z11z6rkv,ark:/21198/z15m8sx9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8sx9
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_002.tif,Page,Page 2,2,ark:/21198/z11z6rkv,ark:/21198/z11z6rm9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6rm9
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_003.tif,Page,Page 3,3,ark:/21198/z11z6rkv,ark:/21198/z1x66855,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66855
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_004.tif,Page,Page 4,4,ark:/21198/z11z6rkv,ark:/21198/z1sf5hff,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5hff
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_005.tif,Page,Page 5,5,ark:/21198/z11z6rkv,ark:/21198/z1np4rnt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4rnt
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_006.tif,Page,Page 6,6,ark:/21198/z11z6rkv,ark:/21198/z1hx40w1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx40w1
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_007.tif,Page,Page 7,7,ark:/21198/z11z6rkv,ark:/21198/z1d53834,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53834
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_008.tif,Page,Page 8,8,ark:/21198/z11z6rkv,ark:/21198/z18d2hf9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2hf9
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_009.tif,Page,Page 9,9,ark:/21198/z11z6rkv,ark:/21198/z14r0g5r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0g5r
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_010.tif,Page,Page 10,10,ark:/21198/z11z6rkv,ark:/21198/z10z9qjt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9qjt
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_011.tif,Page,Page 11,11,ark:/21198/z11z6rkv,ark:/21198/z1w6971s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w6971s
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_012.tif,Page,Page 12,12,ark:/21198/z11z6rkv,ark:/21198/z1rf8g92,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8g92
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_013.tif,Page,Page 13,13,ark:/21198/z11z6rkv,ark:/21198/z1mp7qhf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7qhf
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_014.tif,Page,Page 14,14,ark:/21198/z11z6rkv,ark:/21198/z1gx6zr8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6zr8
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_015.tif,Page,Page 15,15,ark:/21198/z11z6rkv,ark:/21198/z1c56723,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56723
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19600930_016.tif,Page,Page 16,16,ark:/21198/z11z6rkv,ark:/21198/z17h45rp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h45rp
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_001.tif,Page,Page 1,1,ark:/21198/z1x6684q,ark:/21198/z13r3f38,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3f38
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_002.tif,Page,Page 2,2,ark:/21198/z1x6684q,ark:/21198/z1002pcv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002pcv
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_003.tif,Page,Page 3,3,ark:/21198/z1x6684q,ark:/21198/z1v725v3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v725v3
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_004.tif,Page,Page 4,4,ark:/21198/z1x6684q,ark:/21198/z1qg1f3b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1f3b
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_005.tif,Page,Page 5,5,ark:/21198/z1x6684q,ark:/21198/z1kq0pb5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pb5
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_006.tif,Page,Page 6,6,ark:/21198/z1x6684q,ark:/21198/z1fx9xq7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9xq7
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_007.tif,Page,Page 7,7,ark:/21198/z1x6684q,ark:/21198/z1b87w96,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87w96
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_008.tif,Page,Page 8,8,ark:/21198/z1x6684q,ark:/21198/z16h74nr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h74nr
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_009.tif,Page,Page 9,9,ark:/21198/z1x6684q,ark:/21198/z12r6cx1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6cx1
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_010.tif,Page,Page 10,10,ark:/21198/z1x6684q,ark:/21198/z1z05wc5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05wc5
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_011.tif,Page,Page 11,11,ark:/21198/z1x6684q,ark:/21198/z1t754nt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t754nt
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_012.tif,Page,Page 12,12,ark:/21198/z1x6684q,ark:/21198/z1pg4cwn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4cwn
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_013.tif,Page,Page 13,13,ark:/21198/z1x6684q,ark:/21198/z1jq3n77,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3n77
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19601122_014.tif,Page,Page 14,14,ark:/21198/z1x6684q,ark:/21198/z1f21kwp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21kwp
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_001.tif,Page,Page 1,1,ark:/21198/z1sj46sv,ark:/21198/z1990v8q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990v8q
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_002.tif,Page,Page 2,2,ark:/21198/z1sj46sv,ark:/21198/z15j03hx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j03hx
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_003.tif,Page,Page 3,3,ark:/21198/z1sj46sv,ark:/21198/z11r9bsn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9bsn
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_004.tif,Page,Page 4,4,ark:/21198/z1sj46sv,ark:/21198/z1x08v87,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08v87
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_005.tif,Page,Page 5,5,ark:/21198/z1sj46sv,ark:/21198/z1s783jw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s783jw
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_006.tif,Page,Page 6,6,ark:/21198/z1sj46sv,ark:/21198/z1nk627w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk627w
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_007.tif,Page,Page 7,7,ark:/21198/z1sj46sv,ark:/21198/z1ht59jm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59jm
Masters/othermasters/DEPrevolucion/images/ihc_revolucion_19610626_008.tif,Page,Page 8,8,ark:/21198/z1sj46sv,ark:/21198/z1d24jw3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24jw3
