File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_001.tif,Page,Page 1,1,1,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z1wd6mtk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6mtk,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_002.tif,Page,Page 2,2,2,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z1rn5w38,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5w38,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_003.tif,Page,Page 3,3,3,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z1n03ts5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03ts5,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_004.tif,Page,Page 4,4,4,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z1h7331s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h7331s,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_005.tif,Page,Page 5,5,5,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z1cg2bcz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2bcz,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_006.tif,Page,Page 6,6,6,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z17q1kq4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1kq4,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_007.tif,Page,Page 7,7,7,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z13z0tzz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0tzz,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_008.tif,Page,Page 8,8,8,ark:/21198/z10s29nt,ark:/21198/z1rb9rs0,ark:/21198/z106037b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz106037b,1920,1920-09-03 (vol. 01 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_001.tif,Page,Page 1,9,1,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z1vd9kqn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9kqn,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_002.tif,Page,Page 2,10,2,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z1qr7jc6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7jc6,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_003.tif,Page,Page 3,11,3,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z1m06sp7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06sp7,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_004.tif,Page,Page 4,12,4,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z1g7620r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g7620r,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_005.tif,Page,Page 5,13,5,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z1bg599g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg599g,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_006.tif,Page,Page 6,14,6,ark:/21198/z10s29nt,ark:/21198/z1mk913h,ark:/21198/z16q4jhv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4jhv,1920,1920-09-24 (vol. 01 | no. 04)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201001_001.tif,Page,Page 1,15,1,ark:/21198/z10s29nt,ark:/21198/z1gt88fp,ark:/21198/z12z3ss4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3ss4,1920,1920-10-01 (vol. 01 | no. 05)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201001_002.tif,Page,Page 2,16,2,ark:/21198/z10s29nt,ark:/21198/z1gt88fp,ark:/21198/z1z63983,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63983,1920,1920-10-01 (vol. 01 | no. 05)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201001_003.tif,Page,Page 3,17,3,ark:/21198/z10s29nt,ark:/21198/z1gt88fp,ark:/21198/z1tj17x7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj17x7,1920,1920-10-01 (vol. 01 | no. 05)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201001_004.tif,Page,Page 4,18,4,ark:/21198/z10s29nt,ark:/21198/z1gt88fp,ark:/21198/z1ps0h6x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0h6x,1920,1920-10-01 (vol. 01 | no. 05)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201022_001.tif,Page,Page 1,19,1,ark:/21198/z10s29nt,ark:/21198/z1c27hq8,ark:/21198/z1k09rjv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09rjv,1920,1920-10-22 (vol. 01 | no. 07)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201022_002.tif,Page,Page 2,20,2,ark:/21198/z10s29nt,ark:/21198/z1c27hq8,ark:/21198/z1f790th,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f790th,1920,1920-10-22 (vol. 01 | no. 07)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201022_003.tif,Page,Page 3,21,3,ark:/21198/z10s29nt,ark:/21198/z1c27hq8,ark:/21198/z19g8836,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8836,1920,1920-10-22 (vol. 01 | no. 07)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201022_004.tif,Page,Page 4,22,4,ark:/21198/z10s29nt,ark:/21198/z1c27hq8,ark:/21198/z15q7hb1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hb1,1920,1920-10-22 (vol. 01 | no. 07)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201203_001.tif,Page,Page 1,23,1,ark:/21198/z10s29nt,ark:/21198/z1796rxn,ark:/21198/z11z6rnr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6rnr,1920,1920-12-03 (vol. 01 | no. 13)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201203_002.tif,Page,Page 2,24,2,ark:/21198/z10s29nt,ark:/21198/z1796rxn,ark:/21198/z1x94zk3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94zk3,1920,1920-12-03 (vol. 01 | no. 13)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201203_003.tif,Page,Page 3,25,3,ark:/21198/z10s29nt,ark:/21198/z1796rxn,ark:/21198/z1sj46vr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj46vr,1920,1920-12-03 (vol. 01 | no. 13)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19201203_004.tif,Page,Page 4,26,4,ark:/21198/z10s29nt,ark:/21198/z1796rxn,ark:/21198/z1ns3g6b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3g6b,1920,1920-12-03 (vol. 01 | no. 13)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210121_001.tif,Page,Page 1,27,1,ark:/21198/z10s29nt,ark:/21198/z13j616q,ark:/21198/z1j12qgx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12qgx,1921,1921-01-21 (vol. 02 | no. 19)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210121_002.tif,Page,Page 2,28,2,ark:/21198/z10s29nt,ark:/21198/z13j616q,ark:/21198/z1d81zqr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81zqr,1921,1921-01-21 (vol. 02 | no. 19)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210121_003.tif,Page,Page 3,29,3,ark:/21198/z10s29nt,ark:/21198/z13j616q,ark:/21198/z18h16zz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h16zz,1921,1921-01-21 (vol. 02 | no. 19)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210121_004.tif,Page,Page 4,30,4,ark:/21198/z10s29nt,ark:/21198/z13j616q,ark:/21198/z14r0g66,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0g66,1921,1921-01-21 (vol. 02 | no. 19)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210218_001.tif,Page,Page 1,31,1,ark:/21198/z10s29nt,ark:/21198/z1zs5hq1,ark:/21198/z1128dwj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128dwj,1921,1921-02-18 (vol. 02 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210218_002.tif,Page,Page 2,32,2,ark:/21198/z10s29nt,ark:/21198/z1zs5hq1,ark:/21198/z1w97xfq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97xfq,1921,1921-02-18 (vol. 02 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210218_003.tif,Page,Page 3,33,3,ark:/21198/z10s29nt,ark:/21198/z1zs5hq1,ark:/21198/z1rj75rt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj75rt,1921,1921-02-18 (vol. 02 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210218_004.tif,Page,Page 4,34,4,ark:/21198/z10s29nt,ark:/21198/z1zs5hq1,ark:/21198/z1ms6f2z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6f2z,1921,1921-02-18 (vol. 02 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210318_001.tif,Page,Page 1,35,1,ark:/21198/z10s29nt,ark:/21198/z1v43gdb,ark:/21198/z1h15p8n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15p8n,1921,1921-03-18 (vol. 02 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210318_002.tif,Page,Page 2,36,2,ark:/21198/z10s29nt,ark:/21198/z1v43gdb,ark:/21198/z1c84xjx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84xjx,1921,1921-03-18 (vol. 02 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210318_003.tif,Page,Page 3,37,3,ark:/21198/z10s29nt,ark:/21198/z1v43gdb,ark:/21198/z17h45s4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h45s4,1921,1921-03-18 (vol. 02 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210318_004.tif,Page,Page 4,38,4,ark:/21198/z10s29nt,ark:/21198/z1v43gdb,ark:/21198/z13v24fp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v24fp,1921,1921-03-18 (vol. 02 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210527_001.tif,Page,Page 1,39,1,ark:/21198/z10s29nt,ark:/21198/z1qc2qrh,ark:/21198/z1031crq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031crq,1921,1921-05-27 (vol. 02 | no. 37)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210527_002.tif,Page,Page 2,40,2,ark:/21198/z10s29nt,ark:/21198/z1qc2qrh,ark:/21198/z1vb0wbb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0wbb,1921,1921-05-27 (vol. 02 | no. 37)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210527_003.tif,Page,Page 3,41,3,ark:/21198/z10s29nt,ark:/21198/z1qc2qrh,ark:/21198/z1qk04j3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk04j3,1921,1921-05-27 (vol. 02 | no. 37)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210527_004.tif,Page,Page 4,42,4,ark:/21198/z10s29nt,ark:/21198/z1qc2qrh,ark:/21198/z1ks9ctt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9ctt,1921,1921-05-27 (vol. 02 | no. 37)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_001.tif,Page,Page 1,43,1,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1g18n1x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18n1x,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_002.tif,Page,Page 2,44,2,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1b87wbn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wbn,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_003.tif,Page,Page 3,45,3,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z16m5v23,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5v23,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_004.tif,Page,Page 4,46,4,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z12v53c6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v53c6,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_005.tif,Page,Page 5,47,5,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1z34kzq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34kzq,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_006.tif,Page,Page 6,48,6,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1tb3v6z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3v6z,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_007.tif,Page,Page 7,49,7,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1pk33f5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk33f5,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210609_008.tif,Page,Page 8,50,8,ark:/21198/z10s29nt,ark:/21198/z1km203g,ark:/21198/z1jt2bnj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2bnj,1921,1921-06-09 (vol. 02 | no. 39)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210623_001.tif,Page,Page 1,51,1,ark:/21198/z10s29nt,ark:/21198/z1fv179v,ark:/21198/z1f21kx4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21kx4,1921,1921-06-23 (vol. 02 | no. 41)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210623_002.tif,Page,Page 2,52,2,ark:/21198/z10s29nt,ark:/21198/z1fv179v,ark:/21198/z19c9jn1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9jn1,1921,1921-06-23 (vol. 02 | no. 41)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210623_003.tif,Page,Page 3,53,3,ark:/21198/z10s29nt,ark:/21198/z1fv179v,ark:/21198/z15m8szr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8szr,1921,1921-06-23 (vol. 02 | no. 41)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210623_004.tif,Page,Page 4,54,4,ark:/21198/z10s29nt,ark:/21198/z1fv179v,ark:/21198/z11v827t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v827t,1921,1921-06-23 (vol. 02 | no. 41)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210630_001.tif,Page,Page 1,55,1,ark:/21198/z10s29nt,ark:/21198/z1b30gkf,ark:/21198/z1x37jrf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37jrf,1921,1921-06-30 (vol. 02 | no. 42)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210630_002.tif,Page,Page 2,56,2,ark:/21198/z10s29nt,ark:/21198/z1b30gkf,ark:/21198/z1sb6t0p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6t0p,1921,1921-06-30 (vol. 02 | no. 42)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210630_003.tif,Page,Page 3,57,3,ark:/21198/z10s29nt,ark:/21198/z1b30gkf,ark:/21198/z1nk628b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk628b,1921,1921-06-30 (vol. 02 | no. 42)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210630_004.tif,Page,Page 4,58,4,ark:/21198/z10s29nt,ark:/21198/z1b30gkf,ark:/21198/z1ht59k2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59k2,1921,1921-06-30 (vol. 02 | no. 42)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210707_001.tif,Page,Page 1,59,1,ark:/21198/z10s29nt,ark:/21198/z1699qs8,ark:/21198/z1d5384k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d5384k,1921,1921-07-07 (vol. 02 | no. 43)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210707_002.tif,Page,Page 2,60,2,ark:/21198/z10s29nt,ark:/21198/z1699qs8,ark:/21198/z18d2hgr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2hgr,1921,1921-07-07 (vol. 02 | no. 43)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210707_003.tif,Page,Page 3,61,3,ark:/21198/z10s29nt,ark:/21198/z1699qs8,ark:/21198/z14n1rtx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1rtx,1921,1921-07-07 (vol. 02 | no. 43)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210707_004.tif,Page,Page 4,62,4,ark:/21198/z10s29nt,ark:/21198/z1699qs8,ark:/21198/z10w1113,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w1113,1921,1921-07-07 (vol. 02 | no. 43)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210714_001.tif,Page,Page 1,63,1,ark:/21198/z10s29nt,ark:/21198/z12j902b,ark:/21198/z1w40hk5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40hk5,1921,1921-07-14 (vol. 02 | no. 44)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210714_002.tif,Page,Page 2,64,2,ark:/21198/z10s29nt,ark:/21198/z12j902b,ark:/21198/z1rb9rtf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9rtf,1921,1921-07-14 (vol. 02 | no. 44)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210714_003.tif,Page,Page 3,65,3,ark:/21198/z10s29nt,ark:/21198/z12j902b,ark:/21198/z1mk914z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk914z,1921,1921-07-14 (vol. 02 | no. 44)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210714_004.tif,Page,Page 4,66,4,ark:/21198/z10s29nt,ark:/21198/z12j902b,ark:/21198/z1gx6zsq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6zsq,1921,1921-07-14 (vol. 02 | no. 44)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210721_001.tif,Page,Page 1,67,1,ark:/21198/z10s29nt,ark:/21198/z1xw761t,ark:/21198/z1c5673j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c5673j,1921,1921-07-21 (vol. 02 | no. 45)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210721_002.tif,Page,Page 2,68,2,ark:/21198/z10s29nt,ark:/21198/z1xw761t,ark:/21198/z17d5gfq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5gfq,1921,1921-07-21 (vol. 02 | no. 45)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210721_003.tif,Page,Page 3,69,3,ark:/21198/z10s29nt,ark:/21198/z1xw761t,ark:/21198/z13n4qpj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4qpj,1921,1921-07-21 (vol. 02 | no. 45)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210721_004.tif,Page,Page 4,70,4,ark:/21198/z10s29nt,ark:/21198/z1xw761t,ark:/21198/z1zw476n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw476n,1921,1921-07-21 (vol. 02 | no. 45)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210728_001.tif,Page,Page 1,71,1,ark:/21198/z10s29nt,ark:/21198/z1t46fbv,ark:/21198/z1v43gfs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43gfs,1921,1921-07-28 (vol. 02 | no. 46)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210728_002.tif,Page,Page 2,72,2,ark:/21198/z10s29nt,ark:/21198/z1t46fbv,ark:/21198/z1qg1f4s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1f4s,1921,1921-07-28 (vol. 02 | no. 46)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210728_003.tif,Page,Page 3,73,3,ark:/21198/z10s29nt,ark:/21198/z1t46fbv,ark:/21198/z1kq0pcm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pcm,1921,1921-07-28 (vol. 02 | no. 46)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210728_004.tif,Page,Page 4,74,4,ark:/21198/z10s29nt,ark:/21198/z1t46fbv,ark:/21198/z1fx9xrp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9xrp,1921,1921-07-28 (vol. 02 | no. 46)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210811_001.tif,Page,Page 1,75,1,ark:/21198/z10s29nt,ark:/21198/z1pc5pnk,ark:/21198/z1b59612,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59612,1921,1921-08-11 (vol. 02 | no. 48)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210811_002.tif,Page,Page 2,76,2,ark:/21198/z10s29nt,ark:/21198/z1pc5pnk,ark:/21198/z16d8f9b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8f9b,1921,1921-08-11 (vol. 02 | no. 48)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210811_003.tif,Page,Page 3,77,3,ark:/21198/z10s29nt,ark:/21198/z1pc5pnk,ark:/21198/z12n7pj5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7pj5,1921,1921-08-11 (vol. 02 | no. 48)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210811_004.tif,Page,Page 4,78,4,ark:/21198/z10s29nt,ark:/21198/z1pc5pnk,ark:/21198/z1xw7628,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7628,1921,1921-08-11 (vol. 02 | no. 48)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210818_001.tif,Page,Page 1,79,1,ark:/21198/z10s29nt,ark:/21198/z1jm4xxv,ark:/21198/z1t754p8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t754p8,1921,1921-08-18 (vol. 02 | no. 49)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210818_002.tif,Page,Page 2,80,2,ark:/21198/z10s29nt,ark:/21198/z1jm4xxv,ark:/21198/z1pg4cx3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4cx3,1921,1921-08-18 (vol. 02 | no. 49)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210818_003.tif,Page,Page 3,81,3,ark:/21198/z10s29nt,ark:/21198/z1jm4xxv,ark:/21198/z1jq3n8p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3n8p,1921,1921-08-18 (vol. 02 | no. 49)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210818_004.tif,Page,Page 4,82,4,ark:/21198/z10s29nt,ark:/21198/z1jm4xxv,ark:/21198/z1dz2wmv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2wmv,1921,1921-08-18 (vol. 02 | no. 49)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210825_001.tif,Page,Page 1,83,1,ark:/21198/z10s29nt,ark:/21198/z1dv465g,ark:/21198/z19624tx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19624tx,1921,1921-08-25 (vol. 02 | no. 50)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19210825_002.tif,Page,Page 2,84,2,ark:/21198/z10s29nt,ark:/21198/z1dv465g,ark:/21198/z15f1d42,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1d42,1921,1921-08-25 (vol. 02 | no. 50)
