"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_001.tif","Page","Page 1","1","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/NjDBAO3rz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FNjDBAO3rz",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_002.tif","Page","Page 2","2","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/BN1UjYFFq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FBN1UjYFFq",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_003.tif","Page","Page 3","3","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/CUzcRClbb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FCUzcRClbb",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_004.tif","Page","Page 4","4","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/FvE4nhc30","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FFvE4nhc30",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_005.tif","Page","Page 5","5","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/ZwsiCeluM","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FZwsiCeluM",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_006.tif","Page","Page 6","6","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/b1ZCdUJKK","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2Fb1ZCdUJKK",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_007.tif","Page","Page 7","7","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/an7v572ej","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2Fan7v572ej",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_008.tif","Page","Page 8","8","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/2CRZoPVBt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2F2CRZoPVBt",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_009.tif","Page","Page 9","9","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/Asdr6AbNP","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FAsdr6AbNP",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_010.tif","Page","Page 10","10","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/oqFjVNi7p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FoqFjVNi7p",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_011.tif","Page","Page 11","11","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/0N4W8G24c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2F0N4W8G24c",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_012.tif","Page","Page 12","12","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/q8K4khiAv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2Fq8K4khiAv",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_013.tif","Page","Page 13","13","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/LT8jYdoJs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FLT8jYdoJs",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_014.tif","Page","Page 14","14","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/hdmyX6f6E","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FhdmyX6f6E",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_015.tif","Page","Page 15","15","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/v7EiduV34","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2Fv7EiduV34",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630512_segunda_016.tif","Page","Page 16","16","ark:/21198/z1bc82hc","ark:/21198/z1bc82hc/kEaIEBH92","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc82hc%2FkEaIEBH92",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_001.tif","Page","Page 1","1","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/BAn3WNV0p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FBAn3WNV0p",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_002.tif","Page","Page 2","2","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/cI0maoDyF","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FcI0maoDyF",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_003.tif","Page","Page 3","3","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/KsitDAvJX","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FKsitDAvJX",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_004.tif","Page","Page 4","4","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/JqxRLQpZK","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FJqxRLQpZK",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_005.tif","Page","Page 5","5","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/1iNg0Ltav","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2F1iNg0Ltav",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_006.tif","Page","Page 6","6","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/U2gFffVIW","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FU2gFffVIW",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_007.tif","Page","Page 7","7","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/o6y1HSkpc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2Fo6y1HSkpc",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_008.tif","Page","Page 8","8","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/aUghN7O18","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FaUghN7O18",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_009.tif","Page","Page 9","9","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/FjLYAi6zt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FFjLYAi6zt",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_010.tif","Page","Page 10","10","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/M7Eu6UV6L","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FM7Eu6UV6L",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_011.tif","Page","Page 11","11","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/A8k8aN3RR","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FA8k8aN3RR",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630514_segunda_012.tif","Page","Page 12","12","ark:/21198/z12v6k5p","ark:/21198/z12v6k5p/uE4QVOqJy","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v6k5p%2FuE4QVOqJy",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630515_segunda_001.tif","Page","Page 1","1","ark:/21198/z1tb59xh","ark:/21198/z1tb59xh/I8P15rrNU","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb59xh%2FI8P15rrNU",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19630515_segunda_002.tif","Page","Page 2","2","ark:/21198/z1tb59xh","ark:/21198/z1tb59xh/g2bDGSNEs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb59xh%2Fg2bDGSNEs",""
