"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_001.tif","Page","Page 1","1","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/zF167mE6W","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FzF167mE6W",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_002.tif","Page","Page 2","2","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/yhN9ACSi5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FyhN9ACSi5",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_003.tif","Page","Page 3","3","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/gjM4U7P7J","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FgjM4U7P7J",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_004.tif","Page","Page 4","4","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/f2ax0taeL","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2Ff2ax0taeL",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_005.tif","Page","Page 5","5","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/s38xIZfGV","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2Fs38xIZfGV",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_006.tif","Page","Page 6","6","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/BQF887jY2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FBQF887jY2",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_007.tif","Page","Page 7","7","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/Sdrbfq7Gk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FSdrbfq7Gk",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_008.tif","Page","Page 8","8","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/rHs7PzhnU","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FrHs7PzhnU",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_009.tif","Page","Page 9","9","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/fkUlubNnj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FfkUlubNnj",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_010.tif","Page","Page 10","10","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/Mpx5R5eNa","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FMpx5R5eNa",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_011.tif","Page","Page 11","11","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/BcPOeYMxs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FBcPOeYMxs",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_012.tif","Page","Page 12","12","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/8p2ODhs1A","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2F8p2ODhs1A",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19600917_segunda_013.tif","Page","Page 13","13","ark:/21198/z17h5ndc","ark:/21198/z17h5ndc/lFqcr4Bb2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h5ndc%2FlFqcr4Bb2",""
