"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_001.tif","Page","Page 1","1","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/bFqCg0GGO","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2FbFqCg0GGO",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_002.tif","Page","Page 2","2","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/2qKCHcAPH","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2F2qKCHcAPH",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_003.tif","Page","Page 3","3","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/tyM211FXN","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2FtyM211FXN",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_004.tif","Page","Page 4","4","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/zGBIH3s4T","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2FzGBIH3s4T",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_005.tif","Page","Page 5","5","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/5XmQAsjUP","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2F5XmQAsjUP",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_006.tif","Page","Page 6","6","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/ljwjFibtM","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2FljwjFibtM",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_007.tif","Page","Page 7","7","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/cWtczXzr1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2FcWtczXzr1",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640522_segunda_008.tif","Page","Page 8","8","ark:/21198/z1xd54rt","ark:/21198/z1xd54rt/1tUrWxSdI","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd54rt%2F1tUrWxSdI",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_001.tif","Page","Page 1","1","ark:/21198/z1158m46","ark:/21198/z1158m46/77rvfCS36","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2F77rvfCS36",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_002.tif","Page","Page 2","2","ark:/21198/z1158m46","ark:/21198/z1158m46/8gFNaU1js","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2F8gFNaU1js",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_003.tif","Page","Page 3","3","ark:/21198/z1158m46","ark:/21198/z1158m46/WhYZ5mgJ0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2FWhYZ5mgJ0",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_004.tif","Page","Page 4","4","ark:/21198/z1158m46","ark:/21198/z1158m46/7FuvzuZLL","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2F7FuvzuZLL",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_005.tif","Page","Page 5","5","ark:/21198/z1158m46","ark:/21198/z1158m46/m6aAuR4sI","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2Fm6aAuR4sI",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_006.tif","Page","Page 6","6","ark:/21198/z1158m46","ark:/21198/z1158m46/kWTrk3FR6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2FkWTrk3FR6",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_007.tif","Page","Page 7","7","ark:/21198/z1158m46","ark:/21198/z1158m46/9YQ7VY9t9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2F9YQ7VY9t9",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_008.tif","Page","Page 8","8","ark:/21198/z1158m46","ark:/21198/z1158m46/RmfKS8ncD","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2FRmfKS8ncD",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_009.tif","Page","Page 9","9","ark:/21198/z1158m46","ark:/21198/z1158m46/cVIPLRTSv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2FcVIPLRTSv",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640529_segunda_010.tif","Page","Page 10","10","ark:/21198/z1158m46","ark:/21198/z1158m46/HcMRUQvbe","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1158m46%2FHcMRUQvbe",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_001.tif","Page","Page 1","1","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/dQjaNSUFc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FdQjaNSUFc",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_002.tif","Page","Page 2","2","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/o5IVzTcpm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2Fo5IVzTcpm",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_003.tif","Page","Page 3","3","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/G0QU27zF5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FG0QU27zF5",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_004.tif","Page","Page 4","4","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/aGQTDhHol","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FaGQTDhHol",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_005.tif","Page","Page 5","5","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/HcnD4dM5m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FHcnD4dM5m",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_006.tif","Page","Page 6","6","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/vFrWvd4E9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FvFrWvd4E9",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_007.tif","Page","Page 7","7","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/bSahp565N","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FbSahp565N",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_008.tif","Page","Page 8","8","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/9hvWthhDz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2F9hvWthhDz",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640602_segunda_009.tif","Page","Page 9","9","ark:/21198/z1h45vhw","ark:/21198/z1h45vhw/hlbeEEqgK","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h45vhw%2FhlbeEEqgK",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_001.tif","Page","Page 1","1","ark:/21198/z17q32gj","ark:/21198/z17q32gj/cHRFzCcuM","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FcHRFzCcuM",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_002.tif","Page","Page 2","2","ark:/21198/z17q32gj","ark:/21198/z17q32gj/zxKfpJ596","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FzxKfpJ596",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_003.tif","Page","Page 3","3","ark:/21198/z17q32gj","ark:/21198/z17q32gj/R9t5SH3UT","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FR9t5SH3UT",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_004.tif","Page","Page 4","4","ark:/21198/z17q32gj","ark:/21198/z17q32gj/AjFzEDrhY","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FAjFzEDrhY",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_005.tif","Page","Page 5","5","ark:/21198/z17q32gj","ark:/21198/z17q32gj/epgslcz3S","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2Fepgslcz3S",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_006.tif","Page","Page 6","6","ark:/21198/z17q32gj","ark:/21198/z17q32gj/5JyWUjhBm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2F5JyWUjhBm",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_007.tif","Page","Page 7","7","ark:/21198/z17q32gj","ark:/21198/z17q32gj/osrU6pF1O","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FosrU6pF1O",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640603_segunda_008.tif","Page","Page 8","8","ark:/21198/z17q32gj","ark:/21198/z17q32gj/Gn5Xqu2rH","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q32gj%2FGn5Xqu2rH",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640604_segunda_001.tif","Page","Page 1","1","ark:/21198/z1061k1t","ark:/21198/z1061k1t/ZnwrRFFKz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1061k1t%2FZnwrRFFKz",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640604_segunda_002.tif","Page","Page 2","2","ark:/21198/z1061k1t","ark:/21198/z1061k1t/L5gfTEST6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1061k1t%2FL5gfTEST6",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640604_segunda_003.tif","Page","Page 3","3","ark:/21198/z1061k1t","ark:/21198/z1061k1t/b4Jt2MwVW","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1061k1t%2Fb4Jt2MwVW",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19640604_segunda_004.tif","Page","Page 4","4","ark:/21198/z1061k1t","ark:/21198/z1061k1t/zF8Qvqhvh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1061k1t%2FzF8Qvqhvh",""
