"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_001.tif","Page","Page 1","1","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/noMiKirwy","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FnoMiKirwy",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_002.tif","Page","Page 2","2","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/oCEJI4z4o","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FoCEJI4z4o",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_003.tif","Page","Page 3","3","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/hrxX5FV93","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FhrxX5FV93",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_004.tif","Page","Page 4","4","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/9rYRF8hjc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2F9rYRF8hjc",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_005.tif","Page","Page 5","5","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/pht92pWCT","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2Fpht92pWCT",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_006.tif","Page","Page 6","6","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/kOXqQod22","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FkOXqQod22",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_007.tif","Page","Page 7","7","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/tDadPrsQd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FtDadPrsQd",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650810_segunda_008.tif","Page","Page 8","8","ark:/21198/z1p02bs9","ark:/21198/z1p02bs9/XExWfx3wO","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p02bs9%2FXExWfx3wO",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650811_segunda_001.tif","Page","Page 1","1","ark:/21198/z1dg0vb8","ark:/21198/z1dg0vb8/r6gSppDNw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dg0vb8%2Fr6gSppDNw",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19650811_segunda_002.tif","Page","Page 2","2","ark:/21198/z1dg0vb8","ark:/21198/z1dg0vb8/K5NFb2Gli","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dg0vb8%2FK5NFb2Gli",""
