"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_001.tif","Page","Page 1","1","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/dfTnupBio","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FdfTnupBio",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_002.tif","Page","Page 2","2","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/XulXrCgMB","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FXulXrCgMB",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_003.tif","Page","Page 3","3","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/pOqFbJ5fU","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FpOqFbJ5fU",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_004.tif","Page","Page 4","4","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/H6KLaAyBA","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FH6KLaAyBA",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_005.tif","Page","Page 5","5","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/EpMMZk0fJ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FEpMMZk0fJ",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_006.tif","Page","Page 6","6","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/5Vd4la6Vu","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2F5Vd4la6Vu",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_007.tif","Page","Page 7","7","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/03UeMtL83","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2F03UeMtL83",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631003_segunda_008.tif","Page","Page 8","8","ark:/21198/z1qc46kt","ark:/21198/z1qc46kt/ZSA2625Jx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc46kt%2FZSA2625Jx",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631004_segunda_001.tif","Page","Page 1","1","ark:/21198/z1fv2q1f","ark:/21198/z1fv2q1f/ITxxy1QCF","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv2q1f%2FITxxy1QCF",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631004_segunda_002.tif","Page","Page 2","2","ark:/21198/z1fv2q1f","ark:/21198/z1fv2q1f/QehhCGuDU","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv2q1f%2FQehhCGuDU",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631004_segunda_003.tif","Page","Page 3","3","ark:/21198/z1fv2q1f","ark:/21198/z1fv2q1f/URKQ0bFwZ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv2q1f%2FURKQ0bFwZ",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19631004_segunda_004.tif","Page","Page 4","4","ark:/21198/z1fv2q1f","ark:/21198/z1fv2q1f/TE9Rxhwxy","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv2q1f%2FTE9Rxhwxy",""
