"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_001.tif","Page","Page 1","1","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/6ANGZA0Yv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2F6ANGZA0Yv",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_002.tif","Page","Page 2","2","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/aBFrq27yQ","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FaBFrq27yQ",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_003.tif","Page","Page 3","3","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/HlTKJCpCb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FHlTKJCpCb",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_004.tif","Page","Page 4","4","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/x1obEmQP4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2Fx1obEmQP4",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_005.tif","Page","Page 5","5","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/WdRd9Y6xC","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FWdRd9Y6xC",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_006.tif","Page","Page 6","6","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/ZskkzP96v","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FZskkzP96v",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_007.tif","Page","Page 7","7","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/dMHWC9NBT","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FdMHWC9NBT",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_008.tif","Page","Page 8","8","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/Eacjntehy","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FEacjntehy",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_009.tif","Page","Page 9","9","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/gH5LHyvkB","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FgH5LHyvkB",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_010.tif","Page","Page 10","10","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/1abw8i6zf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2F1abw8i6zf",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611130_segunda_011.tif","Page","Page 11","11","ark:/21198/z10w2gpc","ark:/21198/z10w2gpc/Fni2Zj2n8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w2gpc%2FFni2Zj2n8",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611201_segunda_001.tif","Page","Page 1","1","ark:/21198/z1rc17hh","ark:/21198/z1rc17hh/6A1emZY9p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rc17hh%2F6A1emZY9p",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611201_segunda_002.tif","Page","Page 2","2","ark:/21198/z1rc17hh","ark:/21198/z1rc17hh/sbaLxz9vn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rc17hh%2FsbaLxz9vn",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611201_segunda_003.tif","Page","Page 3","3","ark:/21198/z1rc17hh","ark:/21198/z1rc17hh/67b1BBLp7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rc17hh%2F67b1BBLp7",""
"Masters/othermasters/DEPhoy/images/segundas/ihc_hoy_19611201_segunda_004.tif","Page","Page 4","4","ark:/21198/z1rc17hh","ark:/21198/z1rc17hh/Fsbuc7khk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rc17hh%2FFsbuc7khk",""
