File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910523_001.tif,Page,Page 1,54,1,ark:/21198/z1dn67nv,ark:/21198/z171041h,ark:/21198/z1qn89cn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn89cn,1891,"1891-05-23 (año 02, número 21)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910523_002.tif,Page,Page 2,55,2,ark:/21198/z1dn67nv,ark:/21198/z171041h,ark:/21198/z1kw7jnx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7jnx,1891,"1891-05-23 (año 02, número 21)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910523_003.tif,Page,Page 3,56,3,ark:/21198/z1dn67nv,ark:/21198/z171041h,ark:/21198/z1g46sxh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46sxh,1891,"1891-05-23 (año 02, número 21)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910523_004.tif,Page,Page 4,57,4,ark:/21198/z1dn67nv,ark:/21198/z171041h,ark:/21198/z1bc624p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc624p,1891,"1891-05-23 (año 02, número 21)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910530_001.tif,Page,Page 1,58,1,ark:/21198/z1dn67nv,ark:/21198/z1379c8s,ark:/21198/z16q40vq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q40vq,1891,"1891-05-30 (año 02, número 22)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910530_002.tif,Page,Page 2,59,2,ark:/21198/z1dn67nv,ark:/21198/z1379c8s,ark:/21198/z12z384d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z384d,1891,"1891-05-30 (año 02, número 22)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910530_003.tif,Page,Page 3,60,3,ark:/21198/z1dn67nv,ark:/21198/z1379c8s,ark:/21198/z1z62rmk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62rmk,1891,"1891-05-30 (año 02, número 22)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910530_004.tif,Page,Page 4,61,4,ark:/21198/z1dn67nv,ark:/21198/z1379c8s,ark:/21198/z1tf20xp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf20xp,1891,"1891-05-30 (año 02, número 22)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910620_001.tif,Page,Page 1,62,1,ark:/21198/z1dn67nv,ark:/21198/z1zg8vs3,ark:/21198/z1pp1888,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1888,1891,"1891-06-20 (año 02, número 23)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910620_002.tif,Page,Page 2,63,2,ark:/21198/z1dn67nv,ark:/21198/z1zg8vs3,ark:/21198/z1jx0hh3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0hh3,1891,"1891-06-20 (año 02, número 23)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910620_003.tif,Page,Page 3,64,3,ark:/21198/z1dn67nv,ark:/21198/z1zg8vs3,ark:/21198/z1f49rrp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49rrp,1891,"1891-06-20 (año 02, número 23)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910620_004.tif,Page,Page 4,65,4,ark:/21198/z1dn67nv,ark:/21198/z1zg8vs3,ark:/21198/z19g7qfp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7qfp,1891,"1891-06-20 (año 02, número 23)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_001.tif,Page,Page 1,66,1,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z15q6zph,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6zph,1891,"1891-06-27 (año 02, número 24)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_002.tif,Page,Page 2,67,2,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z11z66z5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z66z5,1891,"1891-06-27 (año 02, número 24)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_003.tif,Page,Page 3,68,3,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z1x65qhn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65qhn,1891,"1891-06-27 (año 02, número 24)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_004.tif,Page,Page 4,69,4,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z1sf4zsx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4zsx,1891,"1891-06-27 (año 02, número 24)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_005.tif,Page,Page 5,70,5,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z1np4703,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4703,1891,"1891-06-27 (año 02, número 24)"
Masters/othermasters/DEPclaridad/images/ihc_laclaridad_18910627_006.tif,Page,Page 6,71,6,ark:/21198/z1dn67nv,ark:/21198/z1tq8442,ark:/21198/z1hx3g7x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3g7x,1891,"1891-06-27 (año 02, número 24)"
