File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,IIIF Manifest URL,Range.1,Range.2
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800203_001.tif,Page,Page 1,47,1,ark:/21198/z16t3b1r,ark:/21198/z1060592,ark:/21198/z13800fd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13800fd,,1880,1880-02-03 (vol. 02 | no. 27)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800203_002.tif,Page,Page 2,48,2,ark:/21198/z16t3b1r,ark:/21198/z1060592,ark:/21198/z1zg9gxq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9gxq,,1880,1880-02-03 (vol. 02 | no. 27)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800204_001.tif,Page,Page 1,49,1,ark:/21198/z16t3b1r,ark:/21198/z1vd9nrx,ark:/21198/z1tq8r7v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8r7v,,1880,1880-02-04 (vol. 02 | no. 28)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800205_001.tif,Page,Page 1,50,1,ark:/21198/z16t3b1r,ark:/21198/z1qn8x3h,ark:/21198/z1pz80hh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz80hh,,1880,1880-02-05 (vol. 02 | no. 29)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800205_002.tif,Page,Page 2,51,2,ark:/21198/z16t3b1r,ark:/21198/z1qn8x3h,ark:/21198/z1k677s3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k677s3,,1880,1880-02-05 (vol. 02 | no. 29)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800206_001.tif,Page,Page 1,52,1,ark:/21198/z16t3b1r,ark:/21198/z1kw85dm,ark:/21198/z1ff6h2s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6h2s,,1880,1880-02-06 (vol. 02 | no. 30)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800206_002.tif,Page,Page 2,53,2,ark:/21198/z16t3b1r,ark:/21198/z1kw85dm,ark:/21198/z19s4frc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4frc,,1880,1880-02-06 (vol. 02 | no. 30)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800207_001.tif,Page,Page 1,54,1,ark:/21198/z16t3b1r,ark:/21198/z1g76411,ark:/21198/z1613q2t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613q2t,,1880,1880-02-07 (vol. 02 | no. 31)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800207_002.tif,Page,Page 2,55,2,ark:/21198/z16t3b1r,ark:/21198/z1g76411,ark:/21198/z1282z86,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282z86,,1880,1880-02-07 (vol. 02 | no. 31)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800209_001.tif,Page,Page 1,56,1,ark:/21198/z16t3b1r,ark:/21198/z1bg5cc6,ark:/21198/z1xh2fvs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2fvs,,1880,1880-02-09 (vol. 02 | no. 32)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800209_002.tif,Page,Page 2,57,2,ark:/21198/z16t3b1r,ark:/21198/z1bg5cc6,ark:/21198/z1sr1q4g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1q4g,,1880,1880-02-09 (vol. 02 | no. 32)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800210_001.tif,Page,Page 1,58,1,ark:/21198/z16t3b1r,ark:/21198/z16q4mkk,ark:/21198/z1p00zcm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00zcm,,1880,1880-02-10 (vol. 02 | no. 33)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800210_002.tif,Page,Page 2,59,2,ark:/21198/z16t3b1r,ark:/21198/z16q4mkk,ark:/21198/z1j706n8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j706n8,,1880,1880-02-10 (vol. 02 | no. 33)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800211_001.tif,Page,Page 1,60,1,ark:/21198/z16t3b1r,ark:/21198/z12z3vvv,ark:/21198/z1dj85c5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj85c5,,1880,1880-02-11 (vol. 02 | no. 34)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800211_002.tif,Page,Page 2,61,2,ark:/21198/z16t3b1r,ark:/21198/z12z3vvv,ark:/21198/z18s7dnf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7dnf,,1880,1880-02-11 (vol. 02 | no. 34)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800212_001.tif,Page,Page 1,62,1,ark:/21198/z16t3b1r,ark:/21198/z1z63c9c,ark:/21198/z1516nwk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516nwk,,1880,1880-02-12 (vol. 02 | no. 35)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800212_002.tif,Page,Page 2,63,2,ark:/21198/z16t3b1r,ark:/21198/z1z63c9c,ark:/21198/z1185x6q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185x6q,,1880,1880-02-12 (vol. 02 | no. 35)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800213_001.tif,Page,Page 1,64,1,ark:/21198/z16t3b1r,ark:/21198/z1tf2mnj,ark:/21198/z1wh5dqd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5dqd,,1880,1880-02-13 (vol. 02 | no. 36)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800213_002.tif,Page,Page 2,65,2,ark:/21198/z16t3b1r,ark:/21198/z1tf2mnj,ark:/21198/z1rr4nz7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4nz7,,1880,1880-02-13 (vol. 02 | no. 36)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800214_001.tif,Page,Page 1,66,1,ark:/21198/z16t3b1r,ark:/21198/z1pp1w1k,ark:/21198/z1n03x8p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03x8p,,1880,1880-02-14 (vol. 02 | no. 37)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800216_001.tif,Page,Page 1,67,1,ark:/21198/z16t3b1r,ark:/21198/z1k09tmk,ark:/21198/z1hb1vxt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1vxt,,1880,1880-02-16 (vol. 02 | no. 38)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800216_002.tif,Page,Page 2,68,2,ark:/21198/z16t3b1r,ark:/21198/z1k09tmk,ark:/21198/z1ck145f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck145f,,1880,1880-02-16 (vol. 02 | no. 38)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800217_001.tif,Page,Page 1,69,1,ark:/21198/z16t3b1r,ark:/21198/z1f792xp,ark:/21198/z17t0cd8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0cd8,,1880,1880-02-17 (vol. 02 | no. 39)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800217_002.tif,Page,Page 2,70,2,ark:/21198/z16t3b1r,ark:/21198/z1f792xp,ark:/21198/z1419mr6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419mr6,,1880,1880-02-17 (vol. 02 | no. 39)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800218_001.tif,Page,Page 1,71,1,ark:/21198/z16t3b1r,ark:/21198/z19g8b6c,ark:/21198/z1088w0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088w0f,,1880,1880-02-18 (vol. 02 | no. 40)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800218_002.tif,Page,Page 2,72,2,ark:/21198/z16t3b1r,ark:/21198/z19g8b6c,ark:/21198/z1vh8ck1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8ck1,,1880,1880-02-18 (vol. 02 | no. 40)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800219_001.tif,Page,Page 1,73,1,ark:/21198/z16t3b1r,ark:/21198/z15q7kf6,ark:/21198/z1qr7mv9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7mv9,,1880,1880-02-19 (vol. 02 | no. 41)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800219_002.tif,Page,Page 2,74,2,ark:/21198/z16t3b1r,ark:/21198/z15q7kf6,ark:/21198/z1m35kgq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35kgq,,1880,1880-02-19 (vol. 02 | no. 41)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800220_001.tif,Page,Page 1,75,1,ark:/21198/z16t3b1r,ark:/21198/z11z6tqg,ark:/21198/z1gb4tsf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4tsf,,1880,1880-02-20 (vol. 02 | no. 42)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800220_002.tif,Page,Page 2,76,2,ark:/21198/z16t3b1r,ark:/21198/z11z6tqg,ark:/21198/z1bk4312,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk4312,,1880,1880-02-20 (vol. 02 | no. 42)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800221_001.tif,Page,Page 1,77,1,ark:/21198/z16t3b1r,ark:/21198/z1x66b8b,ark:/21198/z16t3bc7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3bc7,,1880,1880-02-21 (vol. 02 | no. 43)
Masters/othermasters/DEPladiscusion/images/1880/ihc_ladiscusion_18800221_002.tif,Page,Page 2,78,2,ark:/21198/z16t3b1r,ark:/21198/z1x66b8b,ark:/21198/z1322kmc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322kmc,,1880,1880-02-21 (vol. 02 | no. 43)
