File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195005_001.tif,Page,Page 1,1,1,ark:/21198/z1v14t81,ark:/21198/z1q842k4,ark:/21198/z1b01t9b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01t9b,1950,"1950-05 (vol. 01, num. 07)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195005_002.tif,Page,Page 2,2,2,ark:/21198/z1v14t81,ark:/21198/z1q842k4,ark:/21198/z1699rzx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699rzx,1950,"1950-05 (vol. 01, num. 07)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195005_003.tif,Page,Page 3,3,3,ark:/21198/z1v14t81,ark:/21198/z1q842k4,ark:/21198/z12j9170,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j9170,1950,"1950-05 (vol. 01, num. 07)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195008_195009_001.tif,Page,Page 1,4,1,ark:/21198/z1v14t81,ark:/21198/z1kh39sh,ark:/21198/z1xs8hvn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8hvn,1950,"1950-08, 1950-09 (vol. 01, num. 09-10)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195008_195009_002.tif,Page,Page 2,5,2,ark:/21198/z1v14t81,ark:/21198/z1kh39sh,ark:/21198/z1t17s4n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17s4n,1950,"1950-08, 1950-09 (vol. 01, num. 09-10)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195008_195009_003.tif,Page,Page 3,6,3,ark:/21198/z1v14t81,ark:/21198/z1kh39sh,ark:/21198/z1p871cv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p871cv,1950,"1950-08, 1950-09 (vol. 01, num. 09-10)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195101_195102_001.tif,Page,Page 1,7,1,ark:/21198/z1v14t81,ark:/21198/z1fr2k26,ark:/21198/z1jh68mp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh68mp,1951,"1951-01, 1951-02 (vol. 02 | num. 01-02)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195101_195102_002.tif,Page,Page 2,8,2,ark:/21198/z1v14t81,ark:/21198/z1fr2k26,ark:/21198/z1dr5hwz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5hwz,1951,"1951-01, 1951-02 (vol. 02 | num. 01-02)"
Masters/othermasters/DEPchaveta/images/ihc_chaveta_195101_195102_003.tif,Page,Page 3,9,3,ark:/21198/z1v14t81,ark:/21198/z1fr2k26,ark:/21198/z1933gmq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933gmq,1951,"1951-01, 1951-02 (vol. 02 | num. 01-02)"
