File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_001.tif,Page,Page 1,1,1,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z10s2b2m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2b2m,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_002.tif,Page,Page 2,2,2,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1w11thb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11thb,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_003.tif,Page,Page 3,3,3,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1r812wb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r812wb,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_004.tif,Page,Page 4,4,4,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1mh0b6g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0b6g,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_005.tif,Page,Page 5,5,5,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1gt88tm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88tm,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_006.tif,Page,Page 6,6,6,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1c27j42,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27j42,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_007.tif,Page,Page 7,7,7,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1796sbf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796sbf,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_008.tif,Page,Page 8,8,8,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z13j61m3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j61m3,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_009.tif,Page,Page 9,9,9,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1zs5j3c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5j3c,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_010.tif,Page,Page 10,10,10,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1v14sfv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14sfv,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_011.tif,Page,Page 11,11,11,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1q841sd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q841sd,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_012.tif,Page,Page 12,12,12,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1km20gd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km20gd,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_013.tif,Page,Page 13,13,13,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1fv17q7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv17q7,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_014.tif,Page,Page 14,14,14,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1b30h07,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30h07,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_015.tif,Page,Page 15,15,15,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1699r62,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699r62,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_016.tif,Page,Page 16,16,16,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z12j90f8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j90f8,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_017.tif,Page,Page 17,17,17,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1xs8h2b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8h2b,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_018.tif,Page,Page 18,18,18,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1t46fqs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46fqs,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_019.tif,Page,Page 19,19,19,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1pc5q2c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5q2c,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_020.tif,Page,Page 20,20,20,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1jm4zc3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4zc3,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_021.tif,Page,Page 21,21,21,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1dv46m9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv46m9,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193911_022.tif,Page,Page 22,22,22,ark:/21198/z1z92136,ark:/21198/z1ps0hjd,ark:/21198/z1933fvf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933fvf,1939,1939-11 (año 01 | num. 01)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_001.tif,Page,Page 1,23,1,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z15b2q3p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2q3p,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_002.tif,Page,Page 2,24,2,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z11k1zg9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1zg9,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_003.tif,Page,Page 3,25,3,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1wx059c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx059c,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_004.tif,Page,Page 4,26,4,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1s49dn9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49dn9,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_005.tif,Page,Page 5,27,5,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1nc8nxk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8nxk,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_006.tif,Page,Page 6,28,6,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1hm7x4c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7x4c,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_007.tif,Page,Page 7,29,7,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1cv75ck,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv75ck,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_008.tif,Page,Page 8,30,8,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1836dn5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836dn5,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_009.tif,Page,Page 9,31,9,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z14b5p0r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5p0r,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_010.tif,Page,Page 10,32,10,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z10p3mnw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3mnw,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_011.tif,Page,Page 11,33,11,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1vx347w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx347w,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_012.tif,Page,Page 12,34,12,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1r52cfk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52cfk,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_013.tif,Page,Page 13,35,13,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1md1mqv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1mqv,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_014.tif,Page,Page 14,36,14,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1gn0vx7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0vx7,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_015.tif,Page,Page 15,37,15,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1bw047r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw047r,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_016.tif,Page,Page 16,38,16,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1739ckp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739ckp,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_017.tif,Page,Page 17,39,17,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z13f7b94,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7b94,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_018.tif,Page,Page 18,40,18,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1zp6ttf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6ttf,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_019.tif,Page,Page 19,41,19,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1tx633h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx633h,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_020.tif,Page,Page 20,42,20,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1q55b96,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55b96,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_021.tif,Page,Page 21,43,21,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1kd4kj1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4kj1,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_193912_022.tif,Page,Page 22,44,22,ark:/21198/z1z92136,ark:/21198/z1k09rwb,ark:/21198/z1fn3tt9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3tt9,1939,1939-12 (año 01 | num. 02)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_001.tif,Page,Page 1,45,1,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z19w336q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w336q,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_002.tif,Page,Page 2,46,2,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z16711v5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16711v5,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_003.tif,Page,Page 3,47,3,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z12g0959,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0959,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_004.tif,Page,Page 4,48,4,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1xp9snm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9snm,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_005.tif,Page,Page 5,49,5,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1sx91wt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx91wt,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_006.tif,Page,Page 6,50,6,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1p5894c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p5894c,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_007.tif,Page,Page 7,51,7,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1jd7jdn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7jdn,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_008.tif,Page,Page 8,52,8,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1dn6sqc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6sqc,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_009.tif,Page,Page 9,53,9,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1904rdp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904rdp,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_010.tif,Page,Page 10,54,10,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z15740qs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15740qs,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_011.tif,Page,Page 11,55,11,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z11g37x5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g37x5,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_012.tif,Page,Page 12,56,12,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1wq2rfw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2rfw,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_013.tif,Page,Page 13,57,13,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1rz20nn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz20nn,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_014.tif,Page,Page 14,58,14,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1n6180j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n6180j,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_015.tif,Page,Page 15,59,15,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1hf0hbq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0hbq,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_016.tif,Page,Page 16,60,16,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1cr8g15,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8g15,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_017.tif,Page,Page 17,61,17,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1807qb6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807qb6,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_018.tif,Page,Page 18,62,18,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1476zk1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476zk1,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_019.tif,Page,Page 19,63,19,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z10g66t7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g66t7,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_020.tif,Page,Page 20,64,20,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1vq5q82,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5q82,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_021.tif,Page,Page 21,65,21,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1qz4zks,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4zks,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194001_022.tif,Page,Page 22,66,22,ark:/21198/z1z92136,ark:/21198/z1f7916v,ark:/21198/z1m646z3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m646z3,1940,1940-01 (año 02 | num. 03)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_001.tif,Page,Page 1,67,1,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1gj25mn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj25mn,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_002.tif,Page,Page 2,68,2,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1bs1dvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1dvg,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_003.tif,Page,Page 3,69,3,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1710p4g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710p4g,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_004.tif,Page,Page 4,70,4,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1379xb9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379xb9,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_005.tif,Page,Page 5,71,5,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1zg9dtj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9dtj,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_006.tif,Page,Page 6,72,6,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1tq8p6k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8p6k,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_007.tif,Page,Page 7,73,7,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1pz7xh9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7xh9,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_008.tif,Page,Page 8,74,8,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1k95w55,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95w55,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_009.tif,Page,Page 9,75,9,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1fj54g8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj54g8,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_010.tif,Page,Page 10,76,10,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z19s4cpn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cpn,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_011.tif,Page,Page 11,77,11,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1613mz7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613mz7,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_012.tif,Page,Page 12,78,12,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1282w51,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282w51,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_013.tif,Page,Page 13,79,13,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1xh2cs2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2cs2,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_014.tif,Page,Page 14,80,14,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1sr1n36,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1n36,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_015.tif,Page,Page 15,81,15,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1p29ksj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29ksj,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_016.tif,Page,Page 16,82,16,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1j98v3p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98v3p,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_017.tif,Page,Page 17,83,17,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1dj83bw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj83bw,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_018.tif,Page,Page 18,84,18,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z18s7bkq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7bkq,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_019.tif,Page,Page 19,85,19,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1516kv9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516kv9,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_020.tif,Page,Page 20,86,20,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1185v6w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185v6w,1940,1940-02 (año 02 | num. 04)
Masters/othermasters/DEPctc/images/ihc_revistactc_194002_021.tif,Page,Page 21,87,21,ark:/21198/z1z92136,ark:/21198/z19k6zw2,ark:/21198/z1wm421z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm421z,1940,1940-02 (año 02 | num. 04)
