File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350126_003.tif,Page,Page 3,42,3,ark:/21198/z1xd3r0n,ark:/21198/z11576df,ark:/21198/z16d8hbm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8hbm,1935-01-26 (año 01 | num. 06)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350126_004.tif,Page,Page 4,43,4,ark:/21198/z1xd3r0n,ark:/21198/z11576df,ark:/21198/z12n7rkf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7rkf,1935-01-26 (año 01 | num. 06)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350126_005.tif,Page,Page 5,44,5,ark:/21198/z1xd3r0n,ark:/21198/z11576df,ark:/21198/z1xw7823,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7823,1935-01-26 (año 01 | num. 06)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350126_006.tif,Page,Page 6,45,6,ark:/21198/z1xd3r0n,ark:/21198/z11576df,ark:/21198/z1t46hbp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46hbp,1935-01-26 (año 01 | num. 06)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350126_007.tif,Page,Page 7,46,7,ark:/21198/z1xd3r0n,ark:/21198/z11576df,ark:/21198/z1pc5rpv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5rpv,1935-01-26 (año 01 | num. 06)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_001.tif,Page,Page 1,47,1,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1jm510c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm510c,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_002.tif,Page,Page 2,48,2,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1dz2zn4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2zn4,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_003.tif,Page,Page 3,49,3,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z19626wn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19626wn,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_004.tif,Page,Page 4,50,4,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z15f1g6s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1g6s,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_005.tif,Page,Page 5,51,5,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z11p0qd5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0qd5,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_006.tif,Page,Page 6,52,6,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1wx06z9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx06z9,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_007.tif,Page,Page 7,53,7,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1s49g9n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49g9n,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_008.tif,Page,Page 8,54,8,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1ng7dxb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7dxb,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_009.tif,Page,Page 9,55,9,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1hq6p8x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6p8x,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_010.tif,Page,Page 10,56,10,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z1cz5xj6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5xj6,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_011.tif,Page,Page 11,57,11,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z18655sq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18655sq,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350127_012.tif,Page,Page 12,58,12,ark:/21198/z1xd3r0n,ark:/21198/z1wd6pw9,ark:/21198/z14f4f0h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4f0h,1935-01-27 (año 01 | num. 07)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_001.tif,Page,Page 1,59,1,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z10p3p97,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3p97,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_002.tif,Page,Page 2,60,2,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z1vx35wt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx35wt,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_003.tif,Page,Page 3,61,3,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z1r814h7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r814h7,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_004.tif,Page,Page 4,62,4,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z1mh0ctz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0ctz,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_005.tif,Page,Page 5,63,5,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z1gq9n4j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9n4j,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_006.tif,Page,Page 6,64,6,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z1bz8wcc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8wcc,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_007.tif,Page,Page 7,65,7,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z17684mw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17684mw,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350129_008.tif,Page,Page 8,66,8,ark:/21198/z1xd3r0n,ark:/21198/z1rn5z4j,ark:/21198/z13f7cxm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7cxm,1935-01-29 (año 01 | num. 08)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_001.tif,Page,Page 1,67,1,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1zp6wfb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6wfb,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_002.tif,Page,Page 2,68,2,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1v14v36,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14v36,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_003.tif,Page,Page 3,69,3,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1q843fr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q843fr,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_004.tif,Page,Page 4,70,4,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1kh3bn4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3bn4,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_005.tif,Page,Page 5,71,5,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1fr2kxd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2kxd,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_006.tif,Page,Page 6,72,6,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z1b01v4h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01v4h,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_007.tif,Page,Page 7,73,7,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z16713g2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16713g2,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350130_008.tif,Page,Page 8,74,8,ark:/21198/z1xd3r0n,ark:/21198/z1mw56d6,ark:/21198/z12g0bss,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0bss,1935-01-30 (año 01 | num. 09)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_001.tif,Page,Page 1,75,1,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1xs8jq8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8jq8,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_002.tif,Page,Page 2,76,2,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1t17t1q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17t1q,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_003.tif,Page,Page 3,77,3,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1p8728x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p8728x,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_004.tif,Page,Page 4,78,4,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1jh69hr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh69hr,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_005.tif,Page,Page 5,79,5,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1dr5jrk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5jrk,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_006.tif,Page,Page 6,80,6,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z1904t21,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904t21,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_007.tif,Page,Page 7,81,7,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z15742c4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15742c4,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350131_008.tif,Page,Page 8,82,8,ark:/21198/z1xd3r0n,ark:/21198/z1h44frp,ark:/21198/z11k213k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k213k,1935-01-31 (año 01 | num. 10)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_001.tif,Page,Page 1,83,1,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1wt1hkf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1hkf,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_002.tif,Page,Page 2,84,2,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1s20rv1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20rv1,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_003.tif,Page,Page 3,85,3,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1n90126,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n90126,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_004.tif,Page,Page 4,86,4,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1hh989g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh989g,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_005.tif,Page,Page 5,87,5,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1cr8hnn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8hnn,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_006.tif,Page,Page 6,88,6,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z1807rzp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807rzp,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_007.tif,Page,Page 7,89,7,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z14b5qm7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5qm7,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350201_008.tif,Page,Page 8,90,8,ark:/21198/z1xd3r0n,ark:/21198/z1cc3q1c,ark:/21198/z10k4zxz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4zxz,1935-02-01 (año 01 | num. 11)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_001.tif,Page,Page 1,91,1,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1vt4gf2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4gf2,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_002.tif,Page,Page 2,92,2,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1r23qp6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23qp6,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_003.tif,Page,Page 3,93,3,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1m92zwk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92zwk,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_004.tif,Page,Page 4,94,4,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1gj277j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj277j,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_005.tif,Page,Page 5,95,5,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1bs1ggc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1ggc,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_006.tif,Page,Page 6,96,6,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1739f71,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739f71,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_007.tif,Page,Page 7,97,7,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z13b8ph9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8ph9,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350202_008.tif,Page,Page 8,98,8,ark:/21198/z1xd3r0n,ark:/21198/z17q1nqz,ark:/21198/z1zk861d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk861d,1935-02-02 (año 01 | num. 12)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_001.tif,Page,Page 1,99,1,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1tt7f7s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7f7s,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_002.tif,Page,Page 2,100,2,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1q26phc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26phc,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_003.tif,Page,Page 3,101,3,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1k95xvj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95xvj,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_004.tif,Page,Page 4,102,4,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1fj5652,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj5652,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_005.tif,Page,Page 5,103,5,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z19w34t6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w34t6,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_006.tif,Page,Page 6,104,6,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1642d2r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642d2r,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_007.tif,Page,Page 7,105,7,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z12c1ncg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1ncg,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_008.tif,Page,Page 8,106,8,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1xm14t8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm14t8,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_009.tif,Page,Page 9,107,9,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1sv0d2h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0d2h,1935-02-03 (año 01 | num. 13)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350203_010.tif,Page,Page 10,108,10,ark:/21198/z1xd3r0n,ark:/21198/z13z0x0n,ark:/21198/z1p29nfw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29nfw,1935-02-03 (año 01 | num. 13)
