File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020504_004.tif,Page,Page 4,250,4,ark:/21198/z1cc3nm5,ark:/21198/z1rb9sfx,ark:/21198/z19s4cz7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cz7,1902,1902-05-04 (vol. 02 | no. 18)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020504_005.tif,Page,Page 5,251,5,ark:/21198/z1cc3nm5,ark:/21198/z1rb9sfx,ark:/21198/z1613n77,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613n77,1902,1902-05-04 (vol. 02 | no. 18)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020511_001.tif,Page,Page 1,252,1,ark:/21198/z1cc3nm5,ark:/21198/z1mk91qk,ark:/21198/z1282wfm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282wfm,1902,1902-05-11 (vol. 02 | no. 19)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020511_002.tif,Page,Page 2,253,2,ark:/21198/z1cc3nm5,ark:/21198/z1mk91qk,ark:/21198/z1xh2d22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2d22,1902,1902-05-11 (vol. 02 | no. 19)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020511_003.tif,Page,Page 3,254,3,ark:/21198/z1cc3nm5,ark:/21198/z1mk91qk,ark:/21198/z1sv0bpr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0bpr,1902,1902-05-11 (vol. 02 | no. 19)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020511_004.tif,Page,Page 4,255,4,ark:/21198/z1cc3nm5,ark:/21198/z1mk91qk,ark:/21198/z1p29m2j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29m2j,1902,1902-05-11 (vol. 02 | no. 19)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_001.tif,Page,Page 1,256,1,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1j98vbt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98vbt,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_002.tif,Page,Page 2,257,2,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1dj83k1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj83k1,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_003.tif,Page,Page 3,258,3,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z18s7btv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7btv,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_004.tif,Page,Page 4,259,4,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1516m3v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516m3v,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_005.tif,Page,Page 5,260,5,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1185vf1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185vf1,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_006.tif,Page,Page 6,261,6,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1wm429j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm429j,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_007.tif,Page,Page 7,262,7,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1rv39p5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv39p5,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020520_008.tif,Page,Page 8,263,8,ark:/21198/z1cc3nm5,ark:/21198/z1gt8925,ark:/21198/z1n32jwv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jwv,1902,1902-05-20 (vol. 02 | no. 20-21)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020601_001.tif,Page,Page 1,264,1,ark:/21198/z1cc3nm5,ark:/21198/z1c27jc6,ark:/21198/z1hb1t5j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1t5j,1902,1902-06-01 (vol. 02 | no. 22)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020601_002.tif,Page,Page 2,265,2,ark:/21198/z1cc3nm5,ark:/21198/z1c27jc6,ark:/21198/z1ck12c9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck12c9,1902,1902-06-01 (vol. 02 | no. 22)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020601_003.tif,Page,Page 3,266,3,ark:/21198/z1cc3nm5,ark:/21198/z1c27jc6,ark:/21198/z17t09m4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t09m4,1902,1902-06-01 (vol. 02 | no. 22)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020601_004.tif,Page,Page 4,267,4,ark:/21198/z1cc3nm5,ark:/21198/z1c27jc6,ark:/21198/z1419k0x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419k0x,1902,1902-06-01 (vol. 02 | no. 22)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020608_001.tif,Page,Page 1,268,1,ark:/21198/z1cc3nm5,ark:/21198/z17d5h1r,ark:/21198/z10c7hn2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7hn2,1902,1902-06-08 (vol. 02 | no. 23)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020608_002.tif,Page,Page 2,269,2,ark:/21198/z1cc3nm5,ark:/21198/z17d5h1r,ark:/21198/z1vm716m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm716m,1902,1902-06-08 (vol. 02 | no. 23)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020608_003.tif,Page,Page 3,270,3,ark:/21198/z1cc3nm5,ark:/21198/z17d5h1r,ark:/21198/z1qv68gw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv68gw,1902,1902-06-08 (vol. 02 | no. 23)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020608_004.tif,Page,Page 4,271,4,ark:/21198/z1cc3nm5,ark:/21198/z17d5h1r,ark:/21198/z1m35hpk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35hpk,1902,1902-06-08 (vol. 02 | no. 23)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020615_001.tif,Page,Page 1,272,1,ark:/21198/z1cc3nm5,ark:/21198/z13n4r91,ark:/21198/z1gb4rzv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4rzv,1902,1902-06-15 (vol. 02 | no. 24)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020615_002.tif,Page,Page 2,273,2,ark:/21198/z1cc3nm5,ark:/21198/z13n4r91,ark:/21198/z1bk416g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk416g,1902,1902-06-15 (vol. 02 | no. 24)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020615_003.tif,Page,Page 3,274,3,ark:/21198/z1cc3nm5,ark:/21198/z13n4r91,ark:/21198/z16t38k3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t38k3,1902,1902-06-15 (vol. 02 | no. 24)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020615_004.tif,Page,Page 4,275,4,ark:/21198/z1cc3nm5,ark:/21198/z13n4r91,ark:/21198/z135178d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz135178d,1902,1902-06-15 (vol. 02 | no. 24)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020622_001.tif,Page,Page 1,276,1,ark:/21198/z1cc3nm5,ark:/21198/z1zw47tq,ark:/21198/z1zd0qvm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0qvm,1902,1902-06-22 (vol. 02 | no. 25)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020622_002.tif,Page,Page 2,277,2,ark:/21198/z1cc3nm5,ark:/21198/z1zw47tq,ark:/21198/z1tn0037,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn0037,1902,1902-06-22 (vol. 02 | no. 25)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020622_003.tif,Page,Page 3,278,3,ark:/21198/z1cc3nm5,ark:/21198/z1zw47tq,ark:/21198/z1pv97bh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv97bh,1902,1902-06-22 (vol. 02 | no. 25)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020622_004.tif,Page,Page 4,279,4,ark:/21198/z1cc3nm5,ark:/21198/z1zw47tq,ark:/21198/z1k38gj6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38gj6,1902,1902-06-22 (vol. 02 | no. 25)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020629_001.tif,Page,Page 1,280,1,ark:/21198/z1cc3nm5,ark:/21198/z1v43h1t,ark:/21198/z1fb7qtg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7qtg,1902,1902-06-29 (vol. 02 | no. 26)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020629_002.tif,Page,Page 2,281,2,ark:/21198/z1cc3nm5,ark:/21198/z1v43h1t,ark:/21198/z19k705f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k705f,1902,1902-06-29 (vol. 02 | no. 26)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020629_003.tif,Page,Page 3,282,3,ark:/21198/z1cc3nm5,ark:/21198/z1v43h1t,ark:/21198/z15x4xt6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4xt6,1902,1902-06-29 (vol. 02 | no. 26)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020629_004.tif,Page,Page 4,283,4,ark:/21198/z1cc3nm5,ark:/21198/z1v43h1t,ark:/21198/z125465g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125465g,1902,1902-06-29 (vol. 02 | no. 26)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020706_001.tif,Page,Page 1,284,1,ark:/21198/z1cc3nm5,ark:/21198/z1qc2rbj,ark:/21198/z1xd3pmw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3pmw,1902,1902-07-06 (vol. 02 | no. 27)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020706_002.tif,Page,Page 2,285,2,ark:/21198/z1cc3nm5,ark:/21198/z1qc2rbj,ark:/21198/z1sn2xxm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2xxm,1902,1902-07-06 (vol. 02 | no. 27)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020706_003.tif,Page,Page 3,286,3,ark:/21198/z1cc3nm5,ark:/21198/z1qc2rbj,ark:/21198/z1nw264s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw264s,1902,1902-07-06 (vol. 02 | no. 27)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020706_004.tif,Page,Page 4,287,4,ark:/21198/z1cc3nm5,ark:/21198/z1qc2rbj,ark:/21198/z1j41fft,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41fft,1902,1902-07-06 (vol. 02 | no. 27)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020706_005.tif,Page,Page 5,288,5,ark:/21198/z1cc3nm5,ark:/21198/z1qc2rbj,ark:/21198/z1dc0ptf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0ptf,1902,1902-07-06 (vol. 02 | no. 27)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_001.tif,Page,Page 1,289,1,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z18p8ndj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8ndj,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_002.tif,Page,Page 2,290,2,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z14x7wq8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7wq8,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_003.tif,Page,Page 3,291,3,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z115750n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz115750n,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_004.tif,Page,Page 4,292,4,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z1wd6ngh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6ngh,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_005.tif,Page,Page 5,293,5,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z1rn5wqb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5wqb,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020713_006.tif,Page,Page 6,294,6,ark:/21198/z1cc3nm5,ark:/21198/z1km20qj,ark:/21198/z1mw551v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw551v,1902,1902-07-13 (vol. 02 | no. 28)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020720_001.tif,Page,Page 1,295,1,ark:/21198/z1cc3nm5,ark:/21198/z1fx9zbq,ark:/21198/z1h44dds,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44dds,1902,1902-07-20 (vol. 02 | no. 29)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020720_002.tif,Page,Page 2,296,2,ark:/21198/z1cc3nm5,ark:/21198/z1fx9zbq,ark:/21198/z1cg2c0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2c0f,1902,1902-07-20 (vol. 02 | no. 29)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020720_003.tif,Page,Page 3,297,3,ark:/21198/z1cc3nm5,ark:/21198/z1fx9zbq,ark:/21198/z17q1mc2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1mc2,1902,1902-07-20 (vol. 02 | no. 29)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020720_004.tif,Page,Page 4,298,4,ark:/21198/z1cc3nm5,ark:/21198/z1fx9zbq,ark:/21198/z13z0vmw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0vmw,1902,1902-07-20 (vol. 02 | no. 29)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020727_001.tif,Page,Page 1,299,1,ark:/21198/z1cc3nm5,ark:/21198/z1b596n4,ark:/21198/z10603wv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10603wv,1902,1902-07-27 (vol. 02 | no. 30)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020727_002.tif,Page,Page 2,300,2,ark:/21198/z1cc3nm5,ark:/21198/z1b596n4,ark:/21198/z1vd9mb4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9mb4,1902,1902-07-27 (vol. 02 | no. 30)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020727_003.tif,Page,Page 3,301,3,ark:/21198/z1cc3nm5,ark:/21198/z1b596n4,ark:/21198/z1qn8vp9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8vp9,1902,1902-07-27 (vol. 02 | no. 30)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020727_004.tif,Page,Page 4,302,4,ark:/21198/z1cc3nm5,ark:/21198/z1b596n4,ark:/21198/z1m06tb5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06tb5,1902,1902-07-27 (vol. 02 | no. 30)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020803_001.tif,Page,Page 1,303,1,ark:/21198/z1cc3nm5,ark:/21198/z16d8fzv,ark:/21198/z1g762n8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g762n8,1902,1902-08-03 (vol. 02 | no. 31)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020803_002.tif,Page,Page 2,304,2,ark:/21198/z1cc3nm5,ark:/21198/z16d8fzv,ark:/21198/z1bg5b0v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5b0v,1902,1902-08-03 (vol. 02 | no. 31)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020803_003.tif,Page,Page 3,305,3,ark:/21198/z1cc3nm5,ark:/21198/z16d8fzv,ark:/21198/z16q4k67,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4k67,1902,1902-08-03 (vol. 02 | no. 31)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020803_004.tif,Page,Page 4,306,4,ark:/21198/z1cc3nm5,ark:/21198/z16d8fzv,ark:/21198/z12z3tgh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3tgh,1902,1902-08-03 (vol. 02 | no. 31)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020810_001.tif,Page,Page 1,307,1,ark:/21198/z1cc3nm5,ark:/21198/z12n7q63,ark:/21198/z1z639xm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639xm,1902,1902-08-10 (vol. 02 | no. 32)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020810_002.tif,Page,Page 2,308,2,ark:/21198/z1cc3nm5,ark:/21198/z12n7q63,ark:/21198/z1tf2k86,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2k86,1902,1902-08-10 (vol. 02 | no. 32)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020810_003.tif,Page,Page 3,309,3,ark:/21198/z1cc3nm5,ark:/21198/z12n7q63,ark:/21198/z1ps0ht0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0ht0,1902,1902-08-10 (vol. 02 | no. 32)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020810_004.tif,Page,Page 4,310,4,ark:/21198/z1cc3nm5,ark:/21198/z12n7q63,ark:/21198/z1k09s6s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09s6s,1902,1902-08-10 (vol. 02 | no. 32)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020817_001.tif,Page,Page 1,311,1,ark:/21198/z1cc3nm5,ark:/21198/z1xw76pb,ark:/21198/z1f791hw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f791hw,1902,1902-08-17 (vol. 02 | no. 33)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020817_002.tif,Page,Page 2,312,2,ark:/21198/z1cc3nm5,ark:/21198/z1xw76pb,ark:/21198/z19g88s5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g88s5,1902,1902-08-17 (vol. 02 | no. 33)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020817_003.tif,Page,Page 3,313,3,ark:/21198/z1cc3nm5,ark:/21198/z1xw76pb,ark:/21198/z15q7j1d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7j1d,1902,1902-08-17 (vol. 02 | no. 33)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020817_004.tif,Page,Page 4,314,4,ark:/21198/z1cc3nm5,ark:/21198/z1xw76pb,ark:/21198/z11z6s9p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6s9p,1902,1902-08-17 (vol. 02 | no. 33)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020824_001.tif,Page,Page 1,315,1,ark:/21198/z1cc3nm5,ark:/21198/z1t46fzx,ark:/21198/z1x668v4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668v4,1902,1902-08-24 (vol. 02 | no. 34)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020824_002.tif,Page,Page 2,316,2,ark:/21198/z1cc3nm5,ark:/21198/z1t46fzx,ark:/21198/z1sj47g7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj47g7,1902,1902-08-24 (vol. 02 | no. 34)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020824_003.tif,Page,Page 3,317,3,ark:/21198/z1cc3nm5,ark:/21198/z1t46fzx,ark:/21198/z1ns3gvv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3gvv,1902,1902-08-24 (vol. 02 | no. 34)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020824_004.tif,Page,Page 4,318,4,ark:/21198/z1cc3nm5,ark:/21198/z1t46fzx,ark:/21198/z1j12r4v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12r4v,1902,1902-08-24 (vol. 02 | no. 34)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020831_001.tif,Page,Page 1,319,1,ark:/21198/z1cc3nm5,ark:/21198/z1pc5q9h,ark:/21198/z1d820c2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d820c2,1902,1902-08-31 (vol. 02 | no. 35)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020831_002.tif,Page,Page 2,320,2,ark:/21198/z1cc3nm5,ark:/21198/z1pc5q9h,ark:/21198/z18h17mw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h17mw,1902,1902-08-31 (vol. 02 | no. 35)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020831_003.tif,Page,Page 3,321,3,ark:/21198/z1cc3nm5,ark:/21198/z1pc5q9h,ark:/21198/z14r0gt8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0gt8,1902,1902-08-31 (vol. 02 | no. 35)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020831_004.tif,Page,Page 4,322,4,ark:/21198/z1cc3nm5,ark:/21198/z1pc5q9h,ark:/21198/z10z9r6r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9r6r,1902,1902-08-31 (vol. 02 | no. 35)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_001.tif,Page,Page 1,323,1,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z1w97z3n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97z3n,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_002.tif,Page,Page 2,324,2,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z1rj76f6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj76f6,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_003.tif,Page,Page 3,325,3,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z1ms6frx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6frx,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_004.tif,Page,Page 4,326,4,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z1h15pzm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15pzm,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_005.tif,Page,Page 5,327,5,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z1c84z79,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84z79,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020907_006.tif,Page,Page 6,328,6,ark:/21198/z1cc3nm5,ark:/21198/z1jq3nv9,ark:/21198/z17h46f2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h46f2,1902,1902-09-07 (vol. 02 | no. 36)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020914_001.tif,Page,Page 1,329,1,ark:/21198/z1cc3nm5,ark:/21198/z1dz2x7b,ark:/21198/z13r3fs7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3fs7,1902,1902-09-14 (vol. 02 | no. 37)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020914_002.tif,Page,Page 2,330,2,ark:/21198/z1cc3nm5,ark:/21198/z1dz2x7b,ark:/21198/z1031ddn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031ddn,1902,1902-09-14 (vol. 02 | no. 37)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020914_003.tif,Page,Page 3,331,3,ark:/21198/z1cc3nm5,ark:/21198/z1dz2x7b,ark:/21198/z1vb0x1q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0x1q,1902,1902-09-14 (vol. 02 | no. 37)
