File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_022.tif,Page,Page 22,236,22,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z169964j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz169964j,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_023.tif,Page,Page 23,237,23,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z12j8fdt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8fdt,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_024.tif,Page,Page 24,238,24,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1xs7z0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7z0f,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_025.tif,Page,Page 25,239,25,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1t1768d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t1768d,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_026.tif,Page,Page 26,240,26,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1p86fjp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86fjp,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_027.tif,Page,Page 27,241,27,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1jm4d9k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4d9k,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_028.tif,Page,Page 28,242,28,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1dv3nhz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3nhz,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_029.tif,Page,Page 29,243,29,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1932wr3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932wr3,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_030.tif,Page,Page 30,244,30,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z15b252m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b252m,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_031.tif,Page,Page 31,245,31,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z11k1dds,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1dds,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_032.tif,Page,Page 32,246,32,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1wt0wwn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0wwn,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_033.tif,Page,Page 33,247,33,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1s20551,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20551,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_034.tif,Page,Page 34,248,34,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1nc83v2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc83v2,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_035.tif,Page,Page 35,249,35,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1hm7c2v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7c2v,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_036.tif,Page,Page 36,250,36,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1cv6m9p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6m9p,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_037.tif,Page,Page 37,251,37,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1835vmq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835vmq,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_038.tif,Page,Page 38,252,38,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z14b53xt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b53xt,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_039.tif,Page,Page 39,253,39,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z10k4c7z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4c7z,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_040.tif,Page,Page 40,254,40,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1vt3vr8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3vr8,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_041.tif,Page,Page 41,255,41,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1r51tcp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51tcp,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_042.tif,Page,Page 42,256,42,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1md12nb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md12nb,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_043.tif,Page,Page 43,257,43,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1gn09w5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn09w5,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_044.tif,Page,Page 44,258,44,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1bv9k76,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9k76,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_045.tif,Page,Page 45,259,45,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1738tj7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738tj7,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_046.tif,Page,Page 46,260,46,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z13b82tw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b82tw,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_047.tif,Page,Page 47,261,47,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1zp68rx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp68rx,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_048.tif,Page,Page 48,262,48,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1tx5j22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5j22,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_049.tif,Page,Page 49,263,49,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1q54s8r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54s8r,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_050.tif,Page,Page 50,264,50,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1kd41hz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd41hz,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_051.tif,Page,Page 51,265,51,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1fn38tp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn38tp,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_052.tif,Page,Page 52,266,52,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z19w2j58,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2j58,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_053.tif,Page,Page 53,267,53,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z1641sdd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641sdd,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194301-194302_054.tif,Page,Page 54,268,54,ark:/21198/z1d81f1k,ark:/21198/z1mp75v9,ark:/21198/z12f9r3v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9r3v,1943,1943-01/1943-02 (año 02 | num. 05)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_001.tif,Page,Page 1,269,1,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1xp97mj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp97mj,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_002.tif,Page,Page 2,270,2,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1sx8gvc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8gvc,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_003.tif,Page,Page 3,271,3,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1p57r3x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57r3x,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_004.tif,Page,Page 4,272,4,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1jd70d1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd70d1,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_005.tif,Page,Page 5,273,5,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1dn67p9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn67p9,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_006.tif,Page,Page 6,274,6,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z18w5h0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5h0f,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_007.tif,Page,Page 7,275,7,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1573fpb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573fpb,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_008.tif,Page,Page 8,276,8,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z11g2px5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2px5,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_009.tif,Page,Page 9,277,9,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1wq26dt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq26dt,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_010.tif,Page,Page 10,278,10,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1rz1fnn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1fnn,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_011.tif,Page,Page 11,279,11,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1n60q0j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60q0j,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_012.tif,Page,Page 12,280,12,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1hd9z9q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9z9q,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_013.tif,Page,Page 13,281,13,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1cn96kc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn96kc,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_014.tif,Page,Page 14,282,14,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1807594,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807594,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_015.tif,Page,Page 15,283,15,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1476dkd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476dkd,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_016.tif,Page,Page 16,284,16,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z10g5nss,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5nss,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_017.tif,Page,Page 17,285,17,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1vq558f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq558f,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_018.tif,Page,Page 18,286,18,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1qz4dk5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4dk5,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_019.tif,Page,Page 19,287,19,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1m63nxn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63nxn,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_020.tif,Page,Page 20,288,20,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1gf2x5w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2x5w,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_021.tif,Page,Page 21,289,21,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1bs0vt1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0vt1,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_022.tif,Page,Page 22,290,22,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z171043d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz171043d,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_023.tif,Page,Page 23,291,23,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1379c97,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379c97,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_024.tif,Page,Page 24,292,24,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1zg8vtj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8vtj,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_025.tif,Page,Page 25,293,25,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1tq845h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq845h,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_026.tif,Page,Page 26,294,26,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1pz7cfs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7cfs,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_027.tif,Page,Page 27,295,27,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1k66mrt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66mrt,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_028.tif,Page,Page 28,296,28,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1fj4kft,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4kft,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_029.tif,Page,Page 29,297,29,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z19s3tpn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3tpn,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_030.tif,Page,Page 30,298,30,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z16132x5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16132x5,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_031.tif,Page,Page 31,299,31,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1282b5d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282b5d,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_032.tif,Page,Page 32,300,32,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1xh1trm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1trm,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_033.tif,Page,Page 33,301,33,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1sr131p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr131p,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_034.tif,Page,Page 34,302,34,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1p00b8t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00b8t,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_035.tif,Page,Page 35,303,35,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1j9892m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9892m,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_036.tif,Page,Page 36,304,36,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1dj7j9f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7j9f,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_037.tif,Page,Page 37,305,37,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z18s6sht,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6sht,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_038.tif,Page,Page 38,306,38,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z15161t7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15161t7,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_039.tif,Page,Page 39,307,39,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z118594c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz118594c,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_040.tif,Page,Page 40,308,40,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1wh4snp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4snp,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_041.tif,Page,Page 41,309,41,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1rr41ww,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr41ww,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_042.tif,Page,Page 42,310,42,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1n320k6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n320k6,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_043.tif,Page,Page 43,311,43,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1hb17vg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb17vg,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_044.tif,Page,Page 44,312,44,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1ck0h28,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0h28,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_045.tif,Page,Page 45,313,45,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z17s9rb0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9rb0,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_046.tif,Page,Page 46,314,46,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z14190pv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14190pv,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_047.tif,Page,Page 47,315,47,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z10887z4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10887z4,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_048.tif,Page,Page 48,316,48,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1vh7rh9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7rh9,1943,1943-03/1943-04 (año 02 | num. 06)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194303-194304_049.tif,Page,Page 49,317,49,ark:/21198/z1d81f1k,ark:/21198/z1h154mh,ark:/21198/z1qv5q5v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5q5v,1943,1943-03/1943-04 (año 02 | num. 06)
