File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Visibility,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760723_001.tif,Page,Page 1,1,1,ark:/21198/z1x37qxr,ark:/21198/z1sb705c,open,ark:/21198/z14f4j4j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4j4j,1876,1876-07-23 (vol. 01 | no. 01)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760723_002.tif,Page,Page 2,2,2,ark:/21198/z1x37qxr,ark:/21198/z1sb705c,open,ark:/21198/z10p3sgq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3sgq,1876,1876-07-23 (vol. 01 | no. 01)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_001.tif,Page,Page 1,3,1,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z1w12093,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w12093,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_002.tif,Page,Page 2,4,2,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z1r817pq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r817pq,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_003.tif,Page,Page 3,5,3,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z1mh0h0v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0h0v,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_004.tif,Page,Page 4,6,4,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z1gq9r8k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9r8k,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_005.tif,Page,Page 5,7,5,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z1bz90hs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz90hs,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760730_006.tif,Page,Page 6,8,6,ark:/21198/z1x37qxr,ark:/21198/z1nk67fn,open,ark:/21198/z17687rx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17687rx,1876,1876-07-30 (vol. 01 | no. 02)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760820_001.tif,Page,Page 1,9,1,ark:/21198/z1x37qxr,ark:/21198/z1ht5gpg,open,ark:/21198/z13f7h3h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7h3h,1876,1876-08-20 (vol. 01 | no. 03)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760820_002.tif,Page,Page 2,10,2,ark:/21198/z1x37qxr,ark:/21198/z1ht5gpg,open,ark:/21198/z1zs5pwb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5pwb,1876,1876-08-20 (vol. 01 | no. 03)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760820_003.tif,Page,Page 3,11,3,ark:/21198/z1x37qxr,ark:/21198/z1ht5gpg,open,ark:/21198/z1v14z77,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14z77,1876,1876-08-20 (vol. 01 | no. 03)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760820_004.tif,Page,Page 4,12,4,ark:/21198/z1x37qxr,ark:/21198/z1ht5gpg,open,ark:/21198/z1q846ks,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q846ks,1876,1876-08-20 (vol. 01 | no. 03)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760827_001.tif,Page,Page 1,13,1,ark:/21198/z1x37qxr,ark:/21198/z1d24r0x,open,ark:/21198/z1kh3fs5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3fs5,1876,1876-08-27 (vol. 01 | no. 04)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760827_002.tif,Page,Page 2,14,2,ark:/21198/z1x37qxr,ark:/21198/z1d24r0x,open,ark:/21198/z1fr2q39,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2q39,1876,1876-08-27 (vol. 01 | no. 04)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760827_003.tif,Page,Page 3,15,3,ark:/21198/z1x37qxr,ark:/21198/z1d24r0x,open,ark:/21198/z1b01z90,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01z90,1876,1876-08-27 (vol. 01 | no. 04)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760827_004.tif,Page,Page 4,16,4,ark:/21198/z1x37qxr,ark:/21198/z1d24r0x,open,ark:/21198/z16716nj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16716nj,1876,1876-08-27 (vol. 01 | no. 04)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760908_001.tif,Page,Page 1,17,1,ark:/21198/z1x37qxr,ark:/21198/z1894091,open,ark:/21198/z12j9583,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j9583,1876,1876-09-08 (vol. 01 | no. 05)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760908_002.tif,Page,Page 2,18,2,ark:/21198/z1x37qxr,ark:/21198/z1894091,open,ark:/21198/z1xs8nwr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8nwr,1876,1876-09-08 (vol. 01 | no. 05)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760908_003.tif,Page,Page 3,19,3,ark:/21198/z1x37qxr,ark:/21198/z1894091,open,ark:/21198/z1t17x5r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17x5r,1876,1876-09-08 (vol. 01 | no. 05)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760908_004.tif,Page,Page 4,20,4,ark:/21198/z1x37qxr,ark:/21198/z1894091,open,ark:/21198/z1p875dz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p875dz,1876,1876-09-08 (vol. 01 | no. 05)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760910_001.tif,Page,Page 1,21,1,ark:/21198/z1x37qxr,ark:/21198/z14n1xzs,open,ark:/21198/z1jh6dns,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6dns,1876,1876-09-10 (vol. 01 | no. 06)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760910_002.tif,Page,Page 2,22,2,ark:/21198/z1x37qxr,ark:/21198/z14n1xzs,open,ark:/21198/z1dr5nwm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5nwm,1876,1876-09-10 (vol. 01 | no. 06)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760910_003.tif,Page,Page 3,23,3,ark:/21198/z1x37qxr,ark:/21198/z14n1xzs,open,ark:/21198/z1904x7h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904x7h,1876,1876-09-10 (vol. 01 | no. 06)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760910_004.tif,Page,Page 4,24,4,ark:/21198/z1x37qxr,ark:/21198/z14n1xzs,open,ark:/21198/z15b2vwn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2vwn,1876,1876-09-10 (vol. 01 | no. 06)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760917_001.tif,Page,Page 1,25,1,ark:/21198/z1x37qxr,ark:/21198/z10w166d,open,ark:/21198/z11k2482,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k2482,1876,1876-09-17 (vol. 01 | no. 07)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760917_002.tif,Page,Page 2,26,2,ark:/21198/z1x37qxr,ark:/21198/z10w166d,open,ark:/21198/z1wt1mqg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1mqg,1876,1876-09-17 (vol. 01 | no. 07)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760917_003.tif,Page,Page 3,27,3,ark:/21198/z1x37qxr,ark:/21198/z10w166d,open,ark:/21198/z1s20w0g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20w0g,1876,1876-09-17 (vol. 01 | no. 07)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760917_004.tif,Page,Page 4,28,4,ark:/21198/z1x37qxr,ark:/21198/z10w166d,open,ark:/21198/z1n9047p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n9047p,1876,1876-09-17 (vol. 01 | no. 07)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760924_001.tif,Page,Page 1,29,1,ark:/21198/z1x37qxr,ark:/21198/z1w40prg,open,ark:/21198/z1hh9cgz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9cgz,1876,1876-09-24 (vol. 01 | no. 08)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760924_002.tif,Page,Page 2,30,2,ark:/21198/z1x37qxr,ark:/21198/z1w40prg,open,ark:/21198/z1cr8mt4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8mt4,1876,1876-09-24 (vol. 01 | no. 08)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760924_003.tif,Page,Page 3,31,3,ark:/21198/z1x37qxr,ark:/21198/z1w40prg,open,ark:/21198/z1836kfj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836kfj,1876,1876-09-24 (vol. 01 | no. 08)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18760924_004.tif,Page,Page 4,32,4,ark:/21198/z1x37qxr,ark:/21198/z1w40prg,open,ark:/21198/z14b5tsq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5tsq,1876,1876-09-24 (vol. 01 | no. 08)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761001_001.tif,Page,Page 1,33,1,ark:/21198/z1x37qxr,ark:/21198/z1rb9xz9,open,ark:/21198/z10k532s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k532s,1876,1876-10-01 (vol. 01 | no. 09)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761001_002.tif,Page,Page 2,34,2,ark:/21198/z1x37qxr,ark:/21198/z1rb9xz9,open,ark:/21198/z1vt4kk3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kk3,1876,1876-10-01 (vol. 01 | no. 09)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761001_003.tif,Page,Page 3,35,3,ark:/21198/z1x37qxr,ark:/21198/z1rb9xz9,open,ark:/21198/z1r23tt7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23tt7,1876,1876-10-01 (vol. 01 | no. 09)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761001_004.tif,Page,Page 4,36,4,ark:/21198/z1x37qxr,ark:/21198/z1rb9xz9,open,ark:/21198/z1m9331d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m9331d,1876,1876-10-01 (vol. 01 | no. 09)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761008_001.tif,Page,Page 1,37,1,ark:/21198/z1x37qxr,ark:/21198/z1mk967c,open,ark:/21198/z1gj2bd1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj2bd1,1876,1876-10-08 (vol. 01 | no. 10)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761008_002.tif,Page,Page 2,38,2,ark:/21198/z1x37qxr,ark:/21198/z1mk967c,open,ark:/21198/z1bw092k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw092k,1876,1876-10-08 (vol. 01 | no. 10)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761008_003.tif,Page,Page 3,39,3,ark:/21198/z1x37qxr,ark:/21198/z1mk967c,open,ark:/21198/z1739jdh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739jdh,1876,1876-10-08 (vol. 01 | no. 10)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761008_004.tif,Page,Page 4,40,4,ark:/21198/z1x37qxr,ark:/21198/z1mk967c,open,ark:/21198/z13b8snb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8snb,1876,1876-10-08 (vol. 01 | no. 10)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761015_001.tif,Page,Page 1,41,1,ark:/21198/z1x37qxr,ark:/21198/z1gt8fj3,open,ark:/21198/z1zk895f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk895f,1876,1876-10-15 (vol. 01 | no. 11)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761015_002.tif,Page,Page 2,42,2,ark:/21198/z1x37qxr,ark:/21198/z1gt8fj3,open,ark:/21198/z1tt7jd8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7jd8,1876,1876-10-15 (vol. 01 | no. 11)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761015_003.tif,Page,Page 3,43,3,ark:/21198/z1x37qxr,ark:/21198/z1gt8fj3,open,ark:/21198/z1q26snd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26snd,1876,1876-10-15 (vol. 01 | no. 11)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761015_004.tif,Page,Page 4,44,4,ark:/21198/z1x37qxr,ark:/21198/z1gt8fj3,open,ark:/21198/z1k9620c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9620c,1876,1876-10-15 (vol. 01 | no. 11)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761022_001.tif,Page,Page 1,45,1,ark:/21198/z1x37qxr,ark:/21198/z1c27pv4,open,ark:/21198/z1fn40m2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn40m2,1876,1876-10-22 (vol. 01 | no. 12)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761022_002.tif,Page,Page 2,46,2,ark:/21198/z1x37qxr,ark:/21198/z1c27pv4,open,ark:/21198/z19w3803,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w3803,1876,1876-10-22 (vol. 01 | no. 12)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761022_003.tif,Page,Page 3,47,3,ark:/21198/z1x37qxr,ark:/21198/z1c27pv4,open,ark:/21198/z1642h6s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642h6s,1876,1876-10-22 (vol. 01 | no. 12)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761022_004.tif,Page,Page 4,48,4,ark:/21198/z1x37qxr,ark:/21198/z1c27pv4,open,ark:/21198/z12c1rhh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1rhh,1876,1876-10-22 (vol. 01 | no. 12)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761029_001.tif,Page,Page 1,49,1,ark:/21198/z1x37qxr,ark:/21198/z17d5nkk,open,ark:/21198/z1xm17z9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm17z9,1876,1876-10-29 (vol. 01 | no. 13)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761029_002.tif,Page,Page 2,50,2,ark:/21198/z1x37qxr,ark:/21198/z17d5nkk,open,ark:/21198/z1sv0h70,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0h70,1876,1876-10-29 (vol. 01 | no. 13)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761029_003.tif,Page,Page 3,51,3,ark:/21198/z1x37qxr,ark:/21198/z17d5nkk,open,ark:/21198/z1p29rmc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29rmc,1876,1876-10-29 (vol. 01 | no. 13)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761029_004.tif,Page,Page 4,52,4,ark:/21198/z1x37qxr,ark:/21198/z17d5nkk,open,ark:/21198/z1jd7q61,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7q61,1876,1876-10-29 (vol. 01 | no. 13)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761105_001.tif,Page,Page 1,53,1,ark:/21198/z1x37qxr,ark:/21198/z13n4wvv,open,ark:/21198/z1dn6zhr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6zhr,1876,1876-11-05 (vol. 01 | no. 14)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761105_002.tif,Page,Page 2,54,2,ark:/21198/z1x37qxr,ark:/21198/z13n4wvv,open,ark:/21198/z18w66sd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w66sd,1876,1876-11-05 (vol. 01 | no. 14)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761105_003.tif,Page,Page 3,55,3,ark:/21198/z1x37qxr,ark:/21198/z13n4wvv,open,ark:/21198/z1545g2d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545g2d,1876,1876-11-05 (vol. 01 | no. 14)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761105_004.tif,Page,Page 4,56,4,ark:/21198/z1x37qxr,ark:/21198/z13n4wvv,open,ark:/21198/z11c4q97,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4q97,1876,1876-11-05 (vol. 01 | no. 14)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761112_001.tif,Page,Page 1,57,1,ark:/21198/z1x37qxr,ark:/21198/z1zw4dcz,open,ark:/21198/z1wm46tx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm46tx,1876,1876-11-12 (vol. 01 | no. 15)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761112_002.tif,Page,Page 2,58,2,ark:/21198/z1x37qxr,ark:/21198/z1zw4dcz,open,ark:/21198/z1rv3g6z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3g6z,1876,1876-11-12 (vol. 01 | no. 15)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761112_003.tif,Page,Page 3,59,3,ark:/21198/z1x37qxr,ark:/21198/z1zw4dcz,open,ark:/21198/z1n61dtz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61dtz,1876,1876-11-12 (vol. 01 | no. 15)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761112_004.tif,Page,Page 4,60,4,ark:/21198/z1x37qxr,ark:/21198/z1zw4dcz,open,ark:/21198/z1hf0p5j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0p5j,1876,1876-11-12 (vol. 01 | no. 15)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761119_001.tif,Page,Page 1,61,1,ark:/21198/z1x37qxr,ark:/21198/z1v43nkn,open,ark:/21198/z1cn9xdt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9xdt,1876,1876-11-19 (vol. 01 | no. 16)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761119_002.tif,Page,Page 2,62,2,ark:/21198/z1x37qxr,ark:/21198/z1v43nkn,open,ark:/21198/z17w95n1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w95n1,1876,1876-11-19 (vol. 01 | no. 16)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761119_003.tif,Page,Page 3,63,3,ark:/21198/z1x37qxr,ark:/21198/z1v43nkn,open,ark:/21198/z1448dw5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448dw5,1876,1876-11-19 (vol. 01 | no. 16)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761119_004.tif,Page,Page 4,64,4,ark:/21198/z1x37qxr,ark:/21198/z1v43nkn,open,ark:/21198/z10c7p69,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7p69,1876,1876-11-19 (vol. 01 | no. 16)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761126_001.tif,Page,Page 1,65,1,ark:/21198/z1x37qxr,ark:/21198/z1qc2wvx,open,ark:/21198/z1vq5w2f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5w2f,1876,1876-11-26 (vol. 01 | no. 17)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761126_002.tif,Page,Page 2,66,2,ark:/21198/z1x37qxr,ark:/21198/z1qc2wvx,open,ark:/21198/z1qz54d0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz54d0,1876,1876-11-26 (vol. 01 | no. 17)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761126_003.tif,Page,Page 3,67,3,ark:/21198/z1x37qxr,ark:/21198/z1qc2wvx,open,ark:/21198/z1m64csx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64csx,1876,1876-11-26 (vol. 01 | no. 17)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761126_004.tif,Page,Page 4,68,4,ark:/21198/z1x37qxr,ark:/21198/z1qc2wvx,open,ark:/21198/z1gf3n0q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3n0q,1876,1876-11-26 (vol. 01 | no. 17)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761203_001.tif,Page,Page 1,69,1,ark:/21198/z1x37qxr,ark:/21198/z1km256w,open,ark:/21198/z1bp2w9f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2w9f,1876,1876-12-03 (vol. 01 | no. 18)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761203_002.tif,Page,Page 2,70,2,ark:/21198/z1x37qxr,ark:/21198/z1km256w,open,ark:/21198/z16x24h6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x24h6,1876,1876-12-03 (vol. 01 | no. 18)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761203_003.tif,Page,Page 3,71,3,ark:/21198/z1x37qxr,ark:/21198/z1km256w,open,ark:/21198/z1351ct7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351ct7,1876,1876-12-03 (vol. 01 | no. 18)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761203_004.tif,Page,Page 4,72,4,ark:/21198/z1x37qxr,ark:/21198/z1km256w,open,ark:/21198/z1zg9knc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9knc,1876,1876-12-03 (vol. 01 | no. 18)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761210_001.tif,Page,Page 1,73,1,ark:/21198/z1x37qxr,ark:/21198/z1fv1dfq,open,ark:/21198/z1tq8v0z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8v0z,1876,1876-12-10 (vol. 01 | no. 19)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761210_002.tif,Page,Page 2,74,2,ark:/21198/z1x37qxr,ark:/21198/z1fv1dfq,open,ark:/21198/z1pz8392,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz8392,1876,1876-12-10 (vol. 01 | no. 19)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761210_003.tif,Page,Page 3,75,3,ark:/21198/z1x37qxr,ark:/21198/z1fv1dfq,open,ark:/21198/z1k67bkn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k67bkn,1876,1876-12-10 (vol. 01 | no. 19)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761210_004.tif,Page,Page 4,76,4,ark:/21198/z1x37qxr,ark:/21198/z1fv1dfq,open,ark:/21198/z1ff6ktg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6ktg,1876,1876-12-10 (vol. 01 | no. 19)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761217_001.tif,Page,Page 1,77,1,ark:/21198/z1x37qxr,ark:/21198/z1b59c4g,open,ark:/21198/z19p5v2q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5v2q,1876,1876-12-17 (vol. 01 | no. 20)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761217_002.tif,Page,Page 2,78,2,ark:/21198/z1x37qxr,ark:/21198/z1b59c4g,open,ark:/21198/z15x53ct,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x53ct,1876,1876-12-17 (vol. 01 | no. 20)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761217_003.tif,Page,Page 3,79,3,ark:/21198/z1x37qxr,ark:/21198/z1b59c4g,open,ark:/21198/z1283207,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1283207,1876,1876-12-17 (vol. 01 | no. 20)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761217_004.tif,Page,Page 4,80,4,ark:/21198/z1x37qxr,ark:/21198/z1b59c4g,open,ark:/21198/z1xh2jmw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2jmw,1876,1876-12-17 (vol. 01 | no. 20)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761224_001.tif,Page,Page 1,81,1,ark:/21198/z1x37qxr,ark:/21198/z16d8mf6,open,ark:/21198/z1sr1sw5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1sw5,1876,1876-12-24 (vol. 01 | no. 21)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761224_002.tif,Page,Page 2,82,2,ark:/21198/z1x37qxr,ark:/21198/z16d8mf6,open,ark:/21198/z1p01243,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p01243,1876,1876-12-24 (vol. 01 | no. 21)
Masters/othermasters/DEPrazon/images/1876/ihc_razon_18761224_003.tif,Page,Page 3,83,3,ark:/21198/z1x37qxr,ark:/21198/z16d8mf6,open,ark:/21198/z1j709cx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j709cx,1876,1876-12-24 (vol. 01 | no. 21)
