File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,IIIF Manifest URL,Range.1
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19110701_001.tif,Page,Page 1,1,1,open,ark:/21198/z1w69f7z,ark:/21198/z1rf8ph7,ark:/21198/z1pg4m54,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4m54,,1911-07-01 (vol. 01 | no. 01)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19110701_002.tif,Page,Page 2,2,2,open,ark:/21198/z1w69f7z,ark:/21198/z1rf8ph7,ark:/21198/z1jt2jvq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2jvq,,1911-07-01 (vol. 01 | no. 01)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19110701_003.tif,Page,Page 3,3,3,open,ark:/21198/z1w69f7z,ark:/21198/z1rf8ph7,ark:/21198/z1f21t4q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21t4q,,1911-07-01 (vol. 01 | no. 01)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19110701_004.tif,Page,Page 4,4,4,open,ark:/21198/z1w69f7z,ark:/21198/z1rf8ph7,ark:/21198/z19912g8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19912g8,,1911-07-01 (vol. 01 | no. 01)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19111009_001.tif,Page,Page 1,5,1,open,ark:/21198/z1w69f7z,ark:/21198/z1mp7xqm,ark:/21198/z15j09q3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j09q3,,1911-10-09 (vol. 01 | no. 05)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19111009_002.tif,Page,Page 2,6,2,open,ark:/21198/z1w69f7z,ark:/21198/z1mp7xqm,ark:/21198/z11r9k07,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9k07,,1911-10-09 (vol. 01 | no. 05)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19111009_003.tif,Page,Page 3,7,3,open,ark:/21198/z1w69f7z,ark:/21198/z1mp7xqm,ark:/21198/z1x092h7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x092h7,,1911-10-09 (vol. 01 | no. 05)
Masters/othermasters/DEPvialibre/images/ihc_vialibre_19111009_004.tif,Page,Page 4,8,4,open,ark:/21198/z1w69f7z,ark:/21198/z1mp7xqm,ark:/21198/z1s789sh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s789sh,,1911-10-09 (vol. 01 | no. 05)
