File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,IIIF Manifest URL,Range.1,Range.2
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340217_003.tif,Page,Page 3,151,3,ark:/21198/z15n3g55,ark:/21198/z15q7fpp,ark:/21198/z125440d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125440d,,1934,1934-02-17 (vol. 01 | no. 38)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340217_004.tif,Page,Page 4,152,4,ark:/21198/z15n3g55,ark:/21198/z15q7fpp,ark:/21198/z1xh29wk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh29wk,,1934,1934-02-17 (vol. 01 | no. 38)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340222_001.tif,Page,Page 1,153,1,ark:/21198/z15n3g55,ark:/21198/z11z6q0t,ark:/21198/z1sr1k6q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1k6q,,1934,1934-02-22 (vol. 01 | no. 39)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340222_002.tif,Page,Page 2,154,2,ark:/21198/z15n3g55,ark:/21198/z11z6q0t,ark:/21198/z1p00tfv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00tfv,,1934,1934-02-22 (vol. 01 | no. 39)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340222_003.tif,Page,Page 3,155,3,ark:/21198/z15n3g55,ark:/21198/z11z6q0t,ark:/21198/z1j702nm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j702nm,,1934,1934-02-22 (vol. 01 | no. 39)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340222_004.tif,Page,Page 4,156,4,ark:/21198/z15n3g55,ark:/21198/z11z6q0t,ark:/21198/z1df99ww,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df99ww,,1934,1934-02-22 (vol. 01 | no. 39)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340228_001.tif,Page,Page 1,157,1,ark:/21198/z15n3g55,ark:/21198/z1x94wvv,ark:/21198/z1kw81tb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw81tb,,1934,1934-02-28 (vol. 01 | no. 40)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340228_002.tif,Page,Page 2,158,2,ark:/21198/z15n3g55,ark:/21198/z1x94wvv,ark:/21198/z1g4793b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g4793b,,1934,1934-02-28 (vol. 01 | no. 40)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340228_003.tif,Page,Page 3,159,3,ark:/21198/z15n3g55,ark:/21198/z1x94wvv,ark:/21198/z1bc6j9q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6j9q,,1934,1934-02-28 (vol. 01 | no. 40)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340228_004.tif,Page,Page 4,160,4,ark:/21198/z15n3g55,ark:/21198/z1x94wvv,ark:/21198/z16m5sjj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5sjj,,1934,1934-02-28 (vol. 01 | no. 40)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340303_001.tif,Page,Page 1,161,1,ark:/21198/z15n3g55,ark:/21198/z1sj455c,ark:/21198/z12v51t6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v51t6,,1934,1934-03-03 (vol. 01 | no. 41)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340303_002.tif,Page,Page 2,162,2,ark:/21198/z15n3g55,ark:/21198/z1sj455c,ark:/21198/z1z34jfk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34jfk,,1934,1934-03-03 (vol. 01 | no. 41)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340303_003.tif,Page,Page 3,163,3,ark:/21198/z15n3g55,ark:/21198/z1sj455c,ark:/21198/z1tf2h34,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2h34,,1934,1934-03-03 (vol. 01 | no. 41)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340303_004.tif,Page,Page 4,164,4,ark:/21198/z15n3g55,ark:/21198/z1sj455c,ark:/21198/z1pp1rgr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1rgr,,1934,1934-03-03 (vol. 01 | no. 41)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340307_001.tif,Page,Page 1,165,1,ark:/21198/z15n3g55,ark:/21198/z1ns3dhj,ark:/21198/z1jx10qz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx10qz,,1934,1934-03-07 (vol. 01 | no. 42)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340307_002.tif,Page,Page 2,166,2,ark:/21198/z15n3g55,ark:/21198/z1ns3dhj,ark:/21198/z1f507z3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f507z3,,1934,1934-03-07 (vol. 01 | no. 42)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340307_003.tif,Page,Page 3,167,3,ark:/21198/z15n3g55,ark:/21198/z1ns3dhj,ark:/21198/z19c9h5b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9h5b,,1934,1934-03-07 (vol. 01 | no. 42)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340307_004.tif,Page,Page 4,168,4,ark:/21198/z15n3g55,ark:/21198/z1ns3dhj,ark:/21198/z15m8rfm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8rfm,,1934,1934-03-07 (vol. 01 | no. 42)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340307_005.tif,Page,Page 5,169,5,ark:/21198/z15n3g55,ark:/21198/z1ns3dhj,ark:/21198/z11v80rq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v80rq,,1934,1934-03-07 (vol. 01 | no. 42)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340310_001.tif,Page,Page 1,170,1,ark:/21198/z15n3g55,ark:/21198/z1j12ns4,ark:/21198/z1x666p2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x666p2,,1934,1934-03-10 (vol. 01 | no. 43)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340310_002.tif,Page,Page 2,171,2,ark:/21198/z15n3g55,ark:/21198/z1j12ns4,ark:/21198/z1sf5g06,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5g06,,1934,1934-03-10 (vol. 01 | no. 43)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340310_003.tif,Page,Page 3,172,3,ark:/21198/z15n3g55,ark:/21198/z1j12ns4,ark:/21198/z1np4q6k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4q6k,,1934,1934-03-10 (vol. 01 | no. 43)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340310_004.tif,Page,Page 4,173,4,ark:/21198/z15n3g55,ark:/21198/z1j12ns4,ark:/21198/z1hx3zfd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3zfd,,1934,1934-03-10 (vol. 01 | no. 43)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340317_001.tif,Page,Page 1,174,1,ark:/21198/z15n3g55,ark:/21198/z1d81x1c,ark:/21198/z1d536ng,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d536ng,,1934,1934-03-17 (vol. 01 | no. 44)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340317_002.tif,Page,Page 2,175,2,ark:/21198/z15n3g55,ark:/21198/z1d81x1c,ark:/21198/z18d2g02,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2g02,,1934,1934-03-17 (vol. 01 | no. 44)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340317_003.tif,Page,Page 3,176,3,ark:/21198/z15n3g55,ark:/21198/z1d81x1c,ark:/21198/z14n1qcp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1qcp,,1934,1934-03-17 (vol. 01 | no. 44)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340317_004.tif,Page,Page 4,177,4,ark:/21198/z15n3g55,ark:/21198/z1d81x1c,ark:/21198/z10z9p1p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9p1p,,1934,1934-03-17 (vol. 01 | no. 44)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340321_001.tif,Page,Page 1,178,1,ark:/21198/z15n3g55,ark:/21198/z18h158k,ark:/21198/z1w695jp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w695jp,,1934,1934-03-21 (vol. 01 | no. 45)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340321_002.tif,Page,Page 2,179,2,ark:/21198/z15n3g55,ark:/21198/z18h158k,ark:/21198/z1rf8dtz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8dtz,,1934,1934-03-21 (vol. 01 | no. 45)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340321_003.tif,Page,Page 3,180,3,ark:/21198/z15n3g55,ark:/21198/z18h158k,ark:/21198/z1mp7p1r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7p1r,,1934,1934-03-21 (vol. 01 | no. 45)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340321_004.tif,Page,Page 4,181,4,ark:/21198/z15n3g55,ark:/21198/z18h158k,ark:/21198/z1gx6x8k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6x8k,,1934,1934-03-21 (vol. 01 | no. 45)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340324_001.tif,Page,Page 1,182,1,ark:/21198/z15n3g55,ark:/21198/z14r0dhd,ark:/21198/z1c565k0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c565k0,,1934,1934-03-24 (vol. 01 | no. 46)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340324_002.tif,Page,Page 2,183,2,ark:/21198/z15n3g55,ark:/21198/z14r0dhd,ark:/21198/z17d5dzm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5dzm,,1934,1934-03-24 (vol. 01 | no. 46)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340324_003.tif,Page,Page 3,184,3,ark:/21198/z15n3g55,ark:/21198/z14r0dhd,ark:/21198/z13r3cm5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3cm5,,1934,1934-03-24 (vol. 01 | no. 46)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340324_004.tif,Page,Page 4,185,4,ark:/21198/z15n3g55,ark:/21198/z14r0dhd,ark:/21198/z1002mx6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002mx6,,1934,1934-03-24 (vol. 01 | no. 46)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340328_001.tif,Page,Page 1,186,1,ark:/21198/z15n3g55,ark:/21198/z1128c7m,ark:/21198/z1v724dv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v724dv,,1934,1934-03-28 (vol. 01 | no. 47)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340328_002.tif,Page,Page 2,187,2,ark:/21198/z15n3g55,ark:/21198/z1128c7m,ark:/21198/z1qg1cnp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1cnp,,1934,1934-03-28 (vol. 01 | no. 47)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340328_003.tif,Page,Page 3,188,3,ark:/21198/z15n3g55,ark:/21198/z1128c7m,ark:/21198/z1kq0mv2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0mv2,,1934,1934-03-28 (vol. 01 | no. 47)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340328_004.tif,Page,Page 4,189,4,ark:/21198/z15n3g55,ark:/21198/z1128c7m,ark:/21198/z1fx9w7j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9w7j,,1934,1934-03-28 (vol. 01 | no. 47)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340328_005.tif,Page,Page 5,190,5,ark:/21198/z15n3g55,ark:/21198/z1128c7m,ark:/21198/z1b87tvj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87tvj,,1934,1934-03-28 (vol. 01 | no. 47)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340331_001.tif,Page,Page 1,191,1,ark:/21198/z15n3g55,ark:/21198/z1w97vsc,ark:/21198/z16h736h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h736h,,1934,1934-03-31 (vol. 01 | no. 48)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340331_002.tif,Page,Page 2,192,2,ark:/21198/z15n3g55,ark:/21198/z1w97vsc,ark:/21198/z12r6bh7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6bh7,,1934,1934-03-31 (vol. 01 | no. 48)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340331_003.tif,Page,Page 3,193,3,ark:/21198/z15n3g55,ark:/21198/z1w97vsc,ark:/21198/z1z05tzz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05tzz,,1934,1934-03-31 (vol. 01 | no. 48)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340331_004.tif,Page,Page 4,194,4,ark:/21198/z15n3g55,ark:/21198/z1w97vsc,ark:/21198/z1t75371,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t75371,,1934,1934-03-31 (vol. 01 | no. 48)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340404_001.tif,Page,Page 1,195,1,ark:/21198/z15n3g55,ark:/21198/z1rj743w,ark:/21198/z1pg4bfd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4bfd,,1934,1934-04-04 (vol. 01 | no. 49)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340404_002.tif,Page,Page 2,196,2,ark:/21198/z15n3g55,ark:/21198/z1rj743w,ark:/21198/z1jq3ksk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3ksk,,1934,1934-04-04 (vol. 01 | no. 49)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340404_003.tif,Page,Page 3,197,3,ark:/21198/z15n3g55,ark:/21198/z1rj743w,ark:/21198/z1f21jd0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21jd0,,1934,1934-04-04 (vol. 01 | no. 49)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340404_004.tif,Page,Page 4,198,4,ark:/21198/z15n3g55,ark:/21198/z1rj743w,ark:/21198/z1990ssm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990ssm,,1934,1934-04-04 (vol. 01 | no. 49)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340407_001.tif,Page,Page 1,199,1,ark:/21198/z15n3g55,ark:/21198/z1ms6cdm,ark:/21198/z15j022p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j022p,,1934,1934-04-07 (vol. 01 | no. 50)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340407_002.tif,Page,Page 2,200,2,ark:/21198/z15n3g55,ark:/21198/z1ms6cdm,ark:/21198/z11r99bd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r99bd,,1934,1934-04-07 (vol. 01 | no. 50)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340407_003.tif,Page,Page 3,201,3,ark:/21198/z15n3g55,ark:/21198/z1ms6cdm,ark:/21198/z1x08ss4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08ss4,,1934,1934-04-07 (vol. 01 | no. 50)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340407_004.tif,Page,Page 4,202,4,ark:/21198/z15n3g55,ark:/21198/z1ms6cdm,ark:/21198/z1s7821r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7821r,,1934,1934-04-07 (vol. 01 | no. 50)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340411_001.tif,Page,Page 1,203,1,ark:/21198/z15n3g55,ark:/21198/z1h15mm9,ark:/21198/z1ng79dc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng79dc,,1934,1934-04-11 (vol. 01 | no. 51)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340411_002.tif,Page,Page 2,204,2,ark:/21198/z15n3g55,ark:/21198/z1h15mm9,ark:/21198/z1ht582x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht582x,,1934,1934-04-11 (vol. 01 | no. 51)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340411_003.tif,Page,Page 3,205,3,ark:/21198/z15n3g55,ark:/21198/z1h15mm9,ark:/21198/z1d24hdd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24hdd,,1934,1934-04-11 (vol. 01 | no. 51)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340411_004.tif,Page,Page 4,206,4,ark:/21198/z15n3g55,ark:/21198/z1h15mm9,ark:/21198/z1893rpp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893rpp,,1934,1934-04-11 (vol. 01 | no. 51)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340414_001.tif,Page,Page 1,207,1,ark:/21198/z15n3g55,ark:/21198/z1c84vwk,ark:/21198/z14j30xw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j30xw,,1934,1934-04-14 (vol. 01 | no. 52)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340414_002.tif,Page,Page 2,208,2,ark:/21198/z15n3g55,ark:/21198/z1c84vwk,ark:/21198/z10s2854,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2854,,1934,1934-04-14 (vol. 01 | no. 52)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340414_003.tif,Page,Page 3,209,3,ark:/21198/z15n3g55,ark:/21198/z1c84vwk,ark:/21198/z1w11rmv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11rmv,,1934,1934-04-14 (vol. 01 | no. 52)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340414_004.tif,Page,Page 4,210,4,ark:/21198/z15n3g55,ark:/21198/z1c84vwk,ark:/21198/z1r81108,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r81108,,1934,1934-04-14 (vol. 01 | no. 52)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340421_001.tif,Page,Page 1,211,1,ark:/21198/z15n3g55,ark:/21198/z17h4446,ark:/21198/z1mk8zng,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8zng,,1934,1934-04-21 (vol. 01 | no. 53)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340421_002.tif,Page,Page 2,212,2,ark:/21198/z15n3g55,ark:/21198/z17h4446,ark:/21198/z1gt870f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt870f,,1934,1934-04-21 (vol. 01 | no. 53)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340421_003.tif,Page,Page 3,213,3,ark:/21198/z15n3g55,ark:/21198/z17h4446,ark:/21198/z1c27g81,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27g81,,1934,1934-04-21 (vol. 01 | no. 53)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340421_004.tif,Page,Page 4,214,4,ark:/21198/z15n3g55,ark:/21198/z17h4446,ark:/21198/z1796qgd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796qgd,,1934,1934-04-21 (vol. 01 | no. 53)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340425_001.tif,Page,Page 1,215,1,ark:/21198/z15n3g55,ark:/21198/z13v22sb,ark:/21198/z13j5zq7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5zq7,,1934,1934-04-25 (vol. 01 | no. 54)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340425_002.tif,Page,Page 2,216,2,ark:/21198/z15n3g55,ark:/21198/z13v22sb,ark:/21198/z1zs5g7b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5g7b,,1934,1934-04-25 (vol. 01 | no. 54)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340425_003.tif,Page,Page 3,217,3,ark:/21198/z15n3g55,ark:/21198/z13v22sb,ark:/21198/z1v14qkt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14qkt,,1934,1934-04-25 (vol. 01 | no. 54)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340425_004.tif,Page,Page 4,218,4,ark:/21198/z15n3g55,ark:/21198/z13v22sb,ark:/21198/z1qc2p7c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2p7c,,1934,1934-04-25 (vol. 01 | no. 54)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340425_005.tif,Page,Page 5,219,5,ark:/21198/z15n3g55,ark:/21198/z13v22sb,ark:/21198/z1km1xm0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1xm0,,1934,1934-04-25 (vol. 01 | no. 54)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340428_001.tif,Page,Page 1,220,1,ark:/21198/z15n3g55,ark:/21198/z1031b3s,ark:/21198/z1fv15tr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv15tr,,1934,1934-04-28 (vol. 01 | no. 55)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340428_002.tif,Page,Page 2,221,2,ark:/21198/z15n3g55,ark:/21198/z1031b3s,ark:/21198/z1b30f3r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30f3r,,1934,1934-04-28 (vol. 01 | no. 55)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340428_003.tif,Page,Page 3,222,3,ark:/21198/z15n3g55,ark:/21198/z1031b3s,ark:/21198/z1699p9k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699p9k,,1934,1934-04-28 (vol. 01 | no. 55)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340428_004.tif,Page,Page 4,223,4,ark:/21198/z15n3g55,ark:/21198/z1031b3s,ark:/21198/z12j8xjd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8xjd,,1934,1934-04-28 (vol. 01 | no. 55)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340510_001.tif,Page,Page 1,224,1,ark:/21198/z15n3g55,ark:/21198/z1vb0tp0,ark:/21198/z1xs8f5v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8f5v,,1934,1934-05-10 (vol. 01 | no. 57)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340510_002.tif,Page,Page 2,225,2,ark:/21198/z15n3g55,ark:/21198/z1vb0tp0,ark:/21198/z1t46ct9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46ct9,,1934,1934-05-10 (vol. 01 | no. 57)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340510_003.tif,Page,Page 3,226,3,ark:/21198/z15n3g55,ark:/21198/z1vb0tp0,ark:/21198/z1pc5n5w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5n5w,,1934,1934-05-10 (vol. 01 | no. 57)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340510_004.tif,Page,Page 4,227,4,ark:/21198/z15n3g55,ark:/21198/z1vb0tp0,ark:/21198/z1jm4wf5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4wf5,,1934,1934-05-10 (vol. 01 | no. 57)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340607_001.tif,Page,Page 1,228,1,ark:/21198/z15n3g55,ark:/21198/z1qk02wr,ark:/21198/z1dv44pc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv44pc,,1934,1934-06-07 (vol. 01 | no. 60)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340607_002.tif,Page,Page 2,229,2,ark:/21198/z15n3g55,ark:/21198/z1qk02wr,ark:/21198/z1xh29x1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh29x1,,1934,1934-06-07 (vol. 01 | no. 60)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340607_003.tif,Page,Page 3,230,3,ark:/21198/z15n3g55,ark:/21198/z1qk02wr,ark:/21198/z1sv08j4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv08j4,,1934,1934-06-07 (vol. 01 | no. 60)
Masters/othermasters/DEPsocialista/images/ihc_elsocialista_19340607_004.tif,Page,Page 4,231,4,ark:/21198/z15n3g55,ark:/21198/z1qk02wr,ark:/21198/z1dj81fd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj81fd,,1934,1934-06-07 (vol. 01 | no. 60)
