Object Type,Title,Item ARK,Parent ARK,Visibility,File Name,Summary,Representative image,Masthead,Program,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal,Opac url,IIIF Manifest URL
Collection,Latin American and Caribbean Periodicals,ark:/21198/z1fb75c1,,open,,Latin American and Caribbean Periodicals comprises digitized serial publications from UCLA Library as well from postcustodial partnerships with institutions in Latin America.,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n13mc,"/131,187,4061,927/full/0/default.jpg",International Digital Ephemera Project,,1876-2011,1876/2011,,serials (publications),spa|~|eng|~|chi,,,,,collection,copyrighted,,,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990664093606533,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1fb75c1
