File Name,Object Type,Visibility,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_014.tif,Page,open,Page 14,195,14,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1sr1src,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1src,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_015.tif,Page,open,Page 15,196,15,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1p0121r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0121r,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_016.tif,Page,open,Page 16,197,16,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1j990r7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j990r7,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_017.tif,Page,open,Page 17,198,17,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1dj881x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj881x,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_018.tif,Page,open,Page 18,199,18,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z18s7h96,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7h96,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_019.tif,Page,open,Page 19,200,19,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1516rjb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516rjb,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_020.tif,Page,open,Page 20,201,20,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z11860vf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11860vf,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_021.tif,Page,open,Page 21,202,21,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1wh5hc5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5hc5,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_022.tif,Page,open,Page 22,203,22,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1rr4rm0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4rm0,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_023.tif,Page,open,Page 23,204,23,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1n32q8v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32q8v,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971212_024.tif,Page,open,Page 24,205,24,ark:/21198/z10g6cgt,ark:/21198/z1k961v5,ark:/21198/z1hb1zkk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1zkk,1897,1897-12-12
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_001.tif,Page,open,Page 1,206,1,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1ck16ts,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck16ts,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_002.tif,Page,open,Page 2,207,2,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z17t0g21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0g21,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_003.tif,Page,open,Page 3,208,3,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1419qdz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419qdz,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_004.tif,Page,open,Page 4,209,4,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1088zns,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088zns,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_005.tif,Page,open,Page 5,210,5,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1vh8g7s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8g7s,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_006.tif,Page,open,Page 6,211,6,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1qv6dwx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6dwx,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_007.tif,Page,open,Page 7,212,7,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1m35p4g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35p4g,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_008.tif,Page,open,Page 8,213,8,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1gb4xdr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4xdr,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_009.tif,Page,open,Page 9,214,9,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1bk45nz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk45nz,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_010.tif,Page,open,Page 10,215,10,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z16t3f0j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3f0j,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_011.tif,Page,open,Page 11,216,11,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1322p7p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322p7p,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_012.tif,Page,open,Page 12,217,12,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1z925st,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z925st,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_013.tif,Page,open,Page 13,218,13,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1tn04h8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn04h8,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_014.tif,Page,open,Page 14,219,14,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1pv9cs0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9cs0,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_015.tif,Page,open,Page 15,220,15,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1k38n03,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38n03,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_016.tif,Page,open,Page 16,221,16,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1fb7w8c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7w8c,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_017.tif,Page,open,Page 17,222,17,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z19k74kg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k74kg,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_018.tif,Page,open,Page 18,223,18,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z15t6cvr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6cvr,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_019.tif,Page,open,Page 19,224,19,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1225n4r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225n4r,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_020.tif,Page,open,Page 20,225,20,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1xd3v1b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3v1b,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_021.tif,Page,open,Page 21,226,21,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1sn33cw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn33cw,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_022.tif,Page,open,Page 22,227,22,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1nw2bk8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2bk8,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_023.tif,Page,open,Page 23,228,23,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1j41kvv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41kvv,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1897/ihc_cayohueso_18971226_024.tif,Page,open,Page 24,229,24,ark:/21198/z10g6cgt,ark:/21198/z1fj594v,ark:/21198/z1dc0v6f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0v6f,1897,1897-12-26
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_001.tif,Page,open,Page 1,230,1,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z18m03d6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m03d6,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_002.tif,Page,open,Page 2,231,2,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z14t9brt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9brt,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_003.tif,Page,open,Page 3,232,3,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z11579dp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11579dp,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_004.tif,Page,open,Page 4,233,4,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1wd6sx0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6sx0,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_005.tif,Page,open,Page 5,234,5,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1rn6262,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn6262,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_006.tif,Page,open,Page 6,235,6,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1mw59gb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw59gb,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_007.tif,Page,open,Page 7,236,7,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1h44jtt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44jtt,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_008.tif,Page,open,Page 8,237,8,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1cc3t22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3t22,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_009.tif,Page,open,Page 9,238,9,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z17m32bq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m32bq,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_010.tif,Page,open,Page 10,239,10,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z13z111q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z111q,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_011.tif,Page,open,Page 11,240,11,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z10608br,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10608br,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_012.tif,Page,open,Page 12,241,12,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1vd9rsm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9rsm,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_013.tif,Page,open,Page 13,242,13,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1qn9134,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn9134,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_014.tif,Page,open,Page 14,243,14,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1kw88cd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw88cd,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_015.tif,Page,open,Page 15,244,15,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1g47hpf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47hpf,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980109_016.tif,Page,open,Page 16,245,16,ark:/21198/z10g6cgt,ark:/21198/z19s4jb7,ark:/21198/z1bc6rx8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6rx8,1898,1898-01-09
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_001.tif,Page,open,Page 1,246,1,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z16q4qkt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4qkt,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_002.tif,Page,open,Page 2,247,2,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z12z3zx0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3zx0,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_003.tif,Page,open,Page 3,248,3,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1z63gch,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63gch,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_004.tif,Page,open,Page 4,249,4,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1tf2qns,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2qns,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_005.tif,Page,open,Page 5,250,5,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1pp200r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp200r,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_006.tif,Page,open,Page 6,251,6,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1jx1781,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx1781,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_007.tif,Page,open,Page 7,252,7,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1f50gjm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50gjm,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_008.tif,Page,open,Page 8,253,8,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z19g8f6m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8f6m,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_009.tif,Page,open,Page 9,254,9,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z15q7pgw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7pgw,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_010.tif,Page,open,Page 10,255,10,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z11z6xr5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6xr5,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_011.tif,Page,open,Page 11,256,11,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1x66f8k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66f8k,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_012.tif,Page,open,Page 12,257,12,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1sf5pjv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5pjv,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_013.tif,Page,open,Page 13,258,13,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1np4xsp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4xsp,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_014.tif,Page,open,Page 14,259,14,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1j12wjw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12wjw,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_015.tif,Page,open,Page 15,260,15,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z1d824tj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d824tj,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980123_016.tif,Page,open,Page 16,261,16,ark:/21198/z10g6cgt,ark:/21198/z1613sn8,ark:/21198/z18h1d4p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h1d4p,1898,1898-01-23
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_001.tif,Page,open,Page 1,262,1,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z14r0nb2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0nb2,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_002.tif,Page,open,Page 2,263,2,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z10z9wn7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9wn7,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_003.tif,Page,open,Page 3,264,3,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1w69d46,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w69d46,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_004.tif,Page,open,Page 4,265,4,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1rf8nfx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8nfx,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_005.tif,Page,open,Page 5,266,5,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1ms6m4x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6m4x,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_006.tif,Page,open,Page 6,267,6,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1h15vc2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15vc2,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_007.tif,Page,open,Page 7,268,7,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1c853p5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c853p5,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_008.tif,Page,open,Page 8,269,8,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z17h4bwj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h4bwj,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_009.tif,Page,open,Page 9,270,9,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z13r3m6p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3m6p,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_010.tif,Page,open,Page 10,271,10,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1002vg8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002vg8,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_011.tif,Page,open,Page 11,272,11,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1v72c0c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v72c0c,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_012.tif,Page,open,Page 12,273,12,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1qk09nh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk09nh,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_013.tif,Page,open,Page 13,274,13,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1ks9jzp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9jzp,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_014.tif,Page,open,Page 14,275,14,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1g18t67,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18t67,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_015.tif,Page,open,Page 15,276,15,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z1b882gw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b882gw,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980213_016.tif,Page,open,Page 16,277,16,ark:/21198/z10g6cgt,ark:/21198/z12c1rcq,ark:/21198/z16h79r5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h79r5,1898,1898-02-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_001.tif,Page,open,Page 1,278,1,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z12r6k1v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6k1v,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_002.tif,Page,open,Page 2,279,2,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1z062hd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z062hd,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_003.tif,Page,open,Page 3,280,3,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1tb419r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb419r,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_004.tif,Page,open,Page 4,281,4,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1pk38k1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk38k1,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_005.tif,Page,open,Page 5,282,5,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1jt2hsd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2hsd,1898,1898-02-27
